Zone,Uniform_CPC,Uniform_R2,Uniform_MAE,Uniform_RMSE,Weighted_CPC,Weighted_R2,Weighted_MAE,Weighted_RMSE,RadPop_CPC,RadPop_R2,RadPop_MAE,RadPop_RMSE,RadPOI_CPC,RadPOI_R2,RadPOI_MAE,RadPOI_RMSE,Power_CPC,Power_R2,Power_MAE,Power_RMSE,Exp_CPC,Exp_R2,Exp_MAE,Exp_RMSE
1118052,0.7276796039496752,0.7265315352024466,1685.0555661841868,7542.308182290235,0.8480390863291395,0.9317969287592938,940.2989535025426,3766.6269851404372,0.440613623924959,-2.3600710467268433,3437.692874045283,26377.78384500733,0.4797133500347888,-1.3429998902528695,3200.258702316285,22026.739164142204,0.5215917781055563,0.43667083613989954,2946.216236694923,10800.533110019149,0.7421273805576656,0.8623913147024862,1588.0757554532322,5338.103594367274
1106089,0.6999914886154547,0.752038251274114,1406.0471321924251,6062.163218054997,0.8269525998990015,0.9461015817785655,811.0196591505704,2826.332743328337,0.2859428771325882,-2.458162964305386,3343.1811724129984,22639.04003989412,0.4457109994519902,-0.7869053392451522,2590.77347150427,16273.69053804839,0.6625315420459557,0.5207625176708833,1581.6103193935166,8427.731072149787,0.6097777743005577,0.7772025273835492,1828.850917696699,5746.327973804564
1114071,0.7257347617844626,0.7433139110687098,1290.7971209997982,6313.247482568914,0.7621099082161621,0.721689086812911,1119.6017679340014,6573.804222279066,0.4163871853126332,-2.2528092411443055,2737.746646463057,22448.273046870807,0.3857176926983815,-2.1394274716933204,2879.353322657242,22053.568137564333,0.6214710969801714,0.45691980525374565,1777.2702140049641,9172.455663037948,0.7216457952207025,0.7708416319453573,1306.9296245295416,5958.288103928118
1116067,0.7332511701580673,0.7823549516697896,1798.4464677629944,6943.957536959792,0.8375771033511286,0.9190896437652215,1095.070913469768,4233.842690019349,0.2818420131288289,-5.507233833879823,4834.367329932124,37969.14935838438,0.5119190040419968,-0.6818090548690767,3279.647440166814,19302.83081318875,0.4356788181147888,-1.7157554371759782,3804.7081100475552,24528.895319633593,0.6289771142340044,-0.826038014664906,2501.4722604799767,20113.496219482175
1106087,0.6815459594159219,0.523416575643089,1862.7668414802313,8595.167166169003,0.7781559532129119,0.8368916581151452,1297.655804827738,5028.3204530323455,0.37133399666453015,-3.521706529929034,3671.8658594662343,26475.00476691627,0.4305153194515631,-1.6217964482339764,3320.9143389031683,20159.713057625868,0.6383587348979939,-0.05656754770166206,2115.3864334942277,12797.746241037568,0.7218441040071247,0.8940843005925984,1627.04664970628,4051.9588865111195
1104054,0.7185837469550028,0.7421459756364556,1456.6424895127166,5890.733748310106,0.67377109224739,0.29797354314646174,1688.5978801792726,9719.841355235683,0.2146712984420431,-9.371747916764974,4062.253445876414,37360.132964783006,0.2578580289113854,-9.446938157548354,3838.646758232302,37495.310014767085,0.6074158247890505,0.6261478825461193,2032.060281291348,7093.039187104978,0.583263692087465,0.40935715840870024,2157.0744633963654,8915.483677404232
1121069,0.6863554273708901,0.6852439941276448,2021.5893274728674,7209.033112236109,0.7513787841744115,0.7605384535675977,1602.482683769194,6287.932904408804,0.33731992750659445,-5.188266216358106,4234.856254358917,31858.02925660296,0.38373874474779995,-3.3277543616464706,3939.771957371339,26641.931899207168,0.5673424724996364,0.6048957621414993,2768.8128980455544,8049.895756451774,0.6895122209367707,0.7596758676353976,1986.9816487939534,6278.17047237115
1108082,0.6684606061453032,0.5879929103930956,2003.9623848835483,8413.196606271016,0.7263538790797203,0.7258626902389266,1654.031295399761,6862.664482360585,0.3261749200320912,-5.196007652195465,4068.8726517406576,32626.062671651627,0.34975685021468733,-3.411867322270237,3925.3305577839506,27530.86869376335,0.594259568698184,0.6119808986770953,2452.4644052152003,8164.606268982519,0.5933008459303766,0.5369470487110564,2458.2593255167662,8919.161373385992
1120068,0.6699700297436391,0.6083307000214802,2250.845975609288,7956.7527022398035,0.8190334150140994,0.9234068938548917,1234.2149084789676,3518.6084027626835,0.34744136196274855,-4.611917253224261,4411.610252230669,30018.57736753581,0.43793763101934025,-1.8102143868589922,3800.7928277558676,21242.430373247793,0.5648013035699285,0.48587366111499797,2946.9595105703256,9085.930359535456,0.7391224153929139,0.9028944029228064,1766.539480377325,3948.7224466199164
1124060,0.7467294210434818,0.8167364782065607,1651.8935190841205,5628.826143962302,0.8006730323522897,0.8712752116208103,1300.0599098108105,4717.489194739296,0.39588489432847956,-5.858804408915462,3933.4260951379397,34435.31261538364,0.4735743822386607,-2.893558615229252,3429.25684515266,25944.97039074924,0.47695000164876555,0.3669378595798479,3411.461789178843,10461.717577852862,0.7398963190544292,0.8058747920319843,1696.4607046508852,5793.230224719184
1119062,0.725381437528117,0.7739165325124272,1536.348790830513,5655.5850351117415,0.7363208788512394,0.7286347481595354,1475.1482758403383,6196.1261587568315,0.2677954511649012,-6.2660531432786355,4092.411557627855,32062.133559903596,0.26799401948290824,-5.811437649170093,4091.40576910186,31042.917213016335,0.6285828269797855,0.6775018273410394,2077.8869408061882,6754.7108529104835,0.6343186336620512,0.4734197888947804,2045.7980696773886,8631.283888712562
1113072,0.7392333955072121,0.7337073561916807,1509.0827511995813,6443.465337103832,0.7271608348336123,0.5867897540478857,1578.9478825524882,8026.486003223121,0.378831593233292,-7.133292536359157,3580.9435016435114,35570.04399356322,0.3446496460888041,-6.7275398568632125,3780.8631768655596,34671.436258203306,0.5313625315721167,0.612819302890608,2705.610564482547,7760.827928438282,0.6459606141598604,0.45675616964443755,2043.9951286554042,9192.816837579305
1116073,0.683961165982711,0.7380498103150889,2147.272313912764,6413.341116247267,0.7880997670922213,0.8977134816238959,1439.7202320068307,4007.5982618012295,0.4101489035006207,-2.4286976734146077,3976.6490180693586,23151.618021333088,0.4605728327514525,-1.565813210213495,3641.3505130603803,20027.61667247528,0.5178769066695152,-0.08272648011873729,3260.1421378975415,13009.965090861713,0.6860467180732563,0.6938603970971085,2122.9688805613687,6917.935512620079
1112074,0.7122872344775489,0.7693950053405165,1689.1065000696979,6222.29381900192,0.7661554169967578,0.7310475742097743,1372.856725490139,6719.762022134431,0.514497020111579,-0.8889414583675181,2840.164988514232,17808.420808515966,0.4029722976352408,-5.749098410048957,3500.567109824161,33661.932163792575,0.535421072178659,0.5233846751883271,2727.4538387390526,8945.40815886388,0.7603255332488316,0.8151079528473683,1407.0828555521525,5571.5402925431645
1107069,0.7829248854141742,0.8845830753204451,1268.5412766939594,4531.186319556975,0.8192384609811366,0.8681205572870004,1056.3323848597745,4843.5715879572435,0.4212738498352631,-2.9100398551575597,3376.502751718468,26373.499700302153,0.4224666295626144,-2.8735168090461736,3367.9193307401756,26250.035424109446,0.5805030866522831,0.12100046347212656,2451.451660143614,12504.648672248022,0.6860266301514935,0.5552082955282196,1834.794283976097,8895.19577221328
1121058,0.687958752957587,0.7055085338553619,1930.255382228079,8085.056006656554,0.8138595753627879,0.9329208874951234,1151.4457140256288,3858.6939096891765,0.47687234058114925,-0.6652735320811569,3190.6073431230907,19116.404009608028,0.4376950175907211,-1.698447455140908,3433.220441632021,24334.38605048187,0.5200643407775485,0.39727922322893006,2933.573820274457,11500.626305755366,0.7204846237489964,0.8715434018950534,1708.518578224767,5309.353219346174
1120070,0.6974556386707456,0.6342886927186606,1932.070887199734,7133.910539921045,0.7835226588197646,0.7977101153674656,1382.440468548552,5305.734916841429,0.3796534406211379,-3.9868999449438416,3934.08856481842,26285.444177307974,0.4097100529312713,-3.7687728057597143,3747.4850754400863,25704.15366970235,0.5478705968428165,0.5814623404614091,2873.6155939685777,7614.953637137153,0.767786362072383,0.8949784383349404,1475.8888194869028,3814.514137091183
1122057,0.7527990568076045,0.8063185605712557,1551.9331586121273,5605.987012937932,0.7720945194899299,0.7073259230226558,1430.7958038725162,6891.285043410712,0.44243404781378004,-3.0941244162310877,3493.2371750098932,25774.402329261364,0.35380726846136534,-6.532934973018398,4050.7070164615243,34961.51103081221,0.637456414852908,0.5692174286151541,2276.056895114628,8360.594256130671,0.7135961890906874,0.7683147525618031,1798.0496561338095,6131.366486877419
1122065,0.7477721820762872,0.8114900317045046,1600.9557160294544,5535.3814498011825,0.8379148948834187,0.9000972612600988,1028.7964176818487,4029.6663700297836,0.3710644932159534,-4.844394441204425,3950.446277742564,30683.503055085628,0.35718483585028005,-4.975353920715665,4036.9621702035924,31025.372016491434,0.6041092908047906,0.595705259999785,2488.946750798015,8070.198673665057,0.7434148052425382,0.8481030850463334,1613.1393638731754,4946.632625449996
1114068,0.7124678662539854,0.5862520457499463,1323.5587700743097,7429.041909220272,0.8555522860804393,0.9617725574459124,664.9171210348916,2258.148511676464,0.2235963000217443,-9.568307978091312,3572.866434855116,37546.340039280614,0.4022376261577473,-2.2961025012518497,2746.384532951218,20968.39711487022,0.6208998835618755,0.29536710220087936,1745.0615947193287,9694.96702786287,0.743143855042126,0.8957447949378339,1182.352034457381,3729.183483121677
1113073,0.7014459699975258,0.5764526565662866,2641.4966425421408,8681.999741930204,0.7649419831393223,0.7282264326446246,2079.7071884608245,6954.603824854932,0.3463069428726115,-4.905142064216143,5759.553834550532,32383.536252046517,0.27551279959762964,-6.084216318945982,6389.380861755522,35469.49485877896,0.7182678747507588,0.7613388276213955,2486.741780461449,6510.284704008521,0.6228904913084863,0.2184785367257751,3328.6014871142315,11780.929344189044
1124064,0.6989836685102866,0.6614002712963148,1665.8615706182572,7323.655583479458,0.7494425340305165,0.71958619376181,1386.61597437054,6664.756784606633,0.3772863759087965,-3.100742032805476,3441.537596489121,25486.830701818348,0.3792755564246869,-3.949495068794895,3431.4365256729207,28000.45297602861,0.5515949575611137,0.5777456923960609,2481.528907662991,8178.462253100848,0.7365266154463774,0.8481854671706491,1458.0942636449756,4903.89635815359
1104073,0.7098902649003558,0.7391902393902181,1354.0321215463741,5106.422665597028,0.741293535169908,0.7623957129091813,1207.4633183589483,4873.96016120051,0.2804595422319974,-6.084019814039124,3354.504820236932,26613.054446585644,0.25404376053095395,-5.013903260011528,3479.590473386916,24520.71093964296,0.6049681323152961,0.6065675393673886,1843.7362596461242,6271.767255815358,0.5996936340146256,0.32453945747075974,1868.3539792883025,8217.786066687313
1125073,0.6745326657074425,0.7219090203743233,1545.186518608514,6002.383569330756,0.6686623262526159,0.6894382156030837,1573.0565025654917,6343.140050672917,0.20951475876195147,-3.547309481897085,3745.586795749777,24272.111020043612,0.3582814243810632,-1.284107490670369,3044.0379791034434,17202.381017120857,0.5357174828691497,0.5657288694795155,2204.2245433188514,7500.855054204487,0.5735373431231503,0.6750687332729297,2024.6712301509929,6488.227142831946
1102069,0.7366988105586461,0.5844150024152344,1806.6871399813842,6932.066230777341,0.7663644415368636,0.576851837153019,1603.1312270685164,6994.8596125163585,0.20913373245886552,-14.186129942761172,5422.75872563132,41904.08177383981,0.34751895535442184,-5.2801787089526115,4470.742702402289,26947.518196389334,0.6798508574258102,0.6107129492757293,2196.759308197833,6709.153858873358,0.6322365780610639,0.47804105282278986,2523.4730096827584,7768.746422251988
1124066,0.7352327150188762,0.764449521514977,1528.6140560798744,5736.481955802608,0.7489085536120611,0.7110699631834119,1449.657627970895,6353.30906855142,0.37691106571714383,-3.957115803053286,3592.0952368797793,26315.896444311296,0.3280525749953764,-6.528978579694553,3875.7848512515743,32431.84585726635,0.5500765394517664,0.589159189394439,2597.5993446590724,7576.00800998674,0.7023552242684313,0.7963817037464955,1718.4297823443535,5333.496765734127
1116070,0.8110788345425632,0.9305734275014509,984.9311703674088,3752.350548088891,0.7643116720809453,0.7246028205800603,1228.7494632863231,7473.43540540343,0.5636516155674374,-0.31509753563446297,2270.1330921471404,16331.253613266188,0.41353119456598036,-1.770661499418265,3054.345199343196,23704.580615342442,0.47770517103618126,0.4113346653758918,2722.958308681815,10926.34154858845,0.6769352514076915,0.5518245826391213,1684.2821192904591,9533.767508831237
1109074,0.7512806472196276,0.8567203360050679,1232.4329374684946,4151.229130864081,0.7956177394877352,0.8942367287251373,1012.7375569041737,3566.579144401323,0.4520418635332594,-1.5467689110362417,2709.4802336594435,17501.658199097114,0.4579165237048606,-1.8191961365824718,2682.3966144392502,18413.95484860344,0.5092749786018883,0.437428190166685,2431.5987994107195,8225.710320711738,0.6590456428831583,0.08898825377372688,1689.4679693672458,10467.58307813824
1111060,0.8112334961770891,0.9297407799084595,824.2464836911246,2947.2664589574892,0.7512994461218543,0.5904834017976968,1085.947733706008,7115.468392872436,0.41567578835960556,-2.764218027001065,2548.433255010729,21572.73082083334,0.4033713480791423,-3.042433953921085,2604.1428151826453,22355.74802128037,0.435227142748288,0.42278954860729034,2466.0733352916673,8447.629000640527,0.6384007992337072,0.5576363188054017,1578.9182068909167,7395.328517169072
1119055,0.6910047587190334,0.6206968244699367,1876.6233022771185,7722.725415782565,0.7559198519176983,0.74358486326254,1482.3739408271313,6349.64117839288,0.3519975129021706,-3.899907729058948,3894.729753263737,27632.4406748263,0.41950155729336475,-3.135453377025021,3488.2293107097203,25385.566521362765,0.6044549223436515,0.49188615156118776,2379.442734007878,8898.274748750639,0.7124312855235254,0.8551565224269748,1729.8996418899092,4750.887724198541
1121062,0.7086558418326092,0.8591508422949519,1336.2471703541016,3879.8589701887945,0.748872467450043,0.7646506235569029,1151.7940049962763,5015.281779399021,0.27155632180341327,-8.145480670836797,3306.717766966712,31122.219212464803,0.3157233735890541,-5.094435246889182,3106.3723149952166,25405.86715161055,0.5746449373700084,0.6557251933959443,1932.351148217265,6038.37264136166,0.6633460093750038,0.7485877267553646,1529.3898732834014,5160.128618507264
1122062,0.7549323374191312,0.812885385444075,1160.5144347220298,4783.202486162083,0.7634690375012567,0.7708332862847661,1120.0890127554326,5293.4727282665135,0.3889895341828059,-3.643031015914791,2856.586498978468,23691.334997979655,0.36974391976184195,-4.213378487456373,2946.575813304289,25104.314621924867,0.6083923859898999,0.6321492884808594,1832.4279189437593,6668.444508693296,0.6741620203538683,0.716567924986822,1524.6756947386648,5853.467878746216
1115052,0.6610392333339596,0.7037067123460934,1698.761885752067,5864.127324846992,0.7666457171843996,0.8678897159220432,1169.496297235825,3915.712505785889,0.3963071886499305,-2.774878726236168,3005.331448153954,20884.09954659795,0.43568822011413116,-2.672453950188845,2810.881832922402,20598.82424718041,0.563305253962207,0.5318106568771861,2178.176002970842,7354.870236911152,0.7062313424694049,0.883976982065698,1465.2794567918259,3661.3085663099077
1123072,0.7500368590112391,0.8551880614427605,1292.2841692681257,3931.2306513081517,0.7885052228918128,0.8954466198406079,1093.4066169063306,3340.37619896085,0.3810486393448287,-2.845677504390469,3194.503351408098,20258.75594254785,0.32386318247636897,-6.096078933148024,3492.6985177169627,27519.18453440069,0.5838716236705032,0.6526667556558001,2151.341637757852,6088.348701843129,0.7061763125528279,0.8156702147573581,1519.0387604428406,4435.311230700763
1111058,0.7805887582524126,0.8173932638552699,1343.8797190657,5495.508940479741,0.7722757063426502,0.7777711989888215,1394.7966264041213,6062.471266663555,0.38206236420562406,-6.8917691455836385,3779.501894856125,36127.4000314066,0.39314220915785675,-5.203563084950374,3714.718017661679,32030.972397328263,0.5125229070249724,0.4642347769512767,2985.765786385227,9413.189064032704,0.6752851213684417,0.8031923420828235,1988.8577102801528,5705.195332736282
1108081,0.7073447378284395,0.6951232229276568,1759.5712174809742,5963.151582085419,0.7307716683257888,0.6622540227249759,1618.7182824912095,6276.373344634103,0.23371225409312485,-10.713350995924133,4603.457868362197,36961.89725301066,0.28039729148314924,-6.742933229016722,4318.666268406599,30051.51933829809,0.6403546959787163,0.2375903520601813,2162.344598769156,9429.916963587293,0.6540944305845793,0.52594669757227,2079.7353151741418,7435.792550299213
1122058,0.7118227672782839,0.6456213614767907,1456.2948650462906,6738.105888081594,0.8033769411030777,0.8884941740467893,993.6286371997796,3779.6609472234677,0.3860773318843363,-2.6404574698953325,3070.7263708549654,21498.680815096963,0.38784603938048173,-2.0018168367724067,3061.3626364369607,19522.072694637616,0.5943041885938927,0.5911835219511011,2030.69235834822,7204.403479025299,0.6900475391096181,0.7189553911386666,1551.4532713557332,5973.398113660758
1102057,0.7030332050286043,0.6319917512453056,1514.4327024622085,5765.880535418735,0.8032549778659381,0.8710818634068985,1003.3347182642896,3412.6666863367936,0.18506622364411435,-17.980685868031,4155.403533239862,41408.81610812295,0.33314010674303024,-4.090132904218522,3392.025219102472,21443.784011967437,0.7197921106870836,0.30367101127142193,1428.967811381962,7931.294954633781,0.626474687923315,0.5712704503636954,1904.8558875439962,6223.4122747269
1112051,0.7392384685102441,0.7862474095755028,1617.699857034752,5921.180242620792,0.7993338027348272,0.8875937508201508,1244.8833107130692,4293.859366639911,0.4380241122108131,-2.2540361151303765,3471.765208905647,23076.908276765043,0.4754815850149932,-2.5638436320297595,3241.9412123293464,24150.479604974993,0.5267372608729799,0.269657750449235,2929.0307535650895,10932.75591078076,0.7333397271044303,0.8164251682252985,1650.364745608154,5481.166680095138
1112059,0.7134968079020478,0.7421005880729082,1796.943582264989,6634.4091121734145,0.749010479389237,0.8039442821589244,1574.2023848833092,5784.513371362748,0.2585935964874039,-11.257902709923641,4636.664227882333,45687.61364059323,0.3893112942499773,-3.6169301021617652,3817.329608464695,28039.291737906147,0.4836844524327224,0.40839395998968264,3230.6311365661318,10037.063902239124,0.7485778843246814,0.8377472164873251,1573.1699716367282,5256.376530538462
1110062,0.7445754506337818,0.7935522279747216,1356.066735097009,4885.69434185327,0.7735732822959943,0.7735479146182707,1202.115225719227,5116.928579329662,0.41305094051493985,-4.277094006301477,3112.4353921878896,24701.23164364333,0.3654200896038762,-6.077334233326096,3366.1473534371553,28605.92831950643,0.5398237873841326,0.5954010077630522,2443.107586015925,6839.645478707906,0.7495310134489366,0.8673415371323567,1329.7573067198641,3916.414712859276
1114069,0.7383524475317945,0.8210076999718566,1285.2796060497217,5067.883440193279,0.8231516175048849,0.901673320302146,868.7244242862648,3756.169054474752,0.42827556862022903,-1.7677806516941699,2791.0635672434246,19883.123344980162,0.3674808666161555,-2.450718086960331,3089.372128950207,22201.04986375526,0.602664331913596,0.6027885304692071,1942.54200965166,7532.335612489638,0.6428573437299612,0.6441419404489227,1746.0416191286108,7129.468840822067
1105065,0.7466560118673232,0.8294003575052078,1083.7884538461474,4196.686964057573,0.7202560326520426,0.6992739260555347,1196.725780151736,5571.896745103765,0.4669003127808076,-1.022290161173403,2274.6769029887814,14449.04860435411,0.3830803502265879,-3.4478207854760266,2636.7095874425504,21428.469711415477,0.5785916811075704,0.604527343970368,1802.7562988040854,6389.630549468359,0.6284091901580136,0.5727744500648243,1589.6403630117961,6641.193378825694
1105058,0.7327907649713243,0.8357420416958836,1339.9206225641688,4162.293295222354,0.7423499521319201,0.7748015450155452,1291.986081641366,4873.625708620036,0.393972423382167,-2.5167174974569977,3033.057523321796,19259.198546499585,0.3098361616357832,-5.26967243829376,3457.581579240415,25715.317750300437,0.5993599028477273,0.5816253093654333,2009.009637495622,6642.815209856998,0.5739742465106358,0.5061750926574482,2136.3060029814396,7216.987693447039
1105061,0.7291628527917157,0.7981883707414179,1302.8123840644198,4691.782444646021,0.7292310220633964,0.7322372956179992,1302.4844682955757,5404.30454455768,0.46727641044439544,-1.3016208890165313,2555.6712743056796,15844.614121230226,0.36065023816237396,-4.026230217053961,3072.7176727730757,23414.55778782895,0.5647436777355583,0.5616539839531733,2093.7206462758936,6914.699377517056,0.6248833251234537,0.6330455040328403,1804.4299112425535,6326.60730094182
1123066,0.7492284194517674,0.7335964260709888,2044.2036572529707,7187.521877828014,0.7041701956873829,0.6419995423959768,2411.5027970004367,8332.032343142862,0.36189882567708126,-3.7278851957764214,5192.808815724904,30279.07595381192,0.2436660576148304,-8.819461398577,6160.126058844703,43636.80951494465,0.5703117913140217,0.4053736982599341,3502.670461118749,10738.193208869627,0.609337978252726,0.034733688966281706,3184.5424105065977,13681.469000440871
1112058,0.7841208597040051,0.856960872898042,1539.8960117193537,5477.748622045288,0.825552944824852,0.8406380090895365,1244.355170916809,5781.853003489435,0.3101400382937478,-11.496793943051902,4914.771059347276,51200.47347715545,0.4234302313419295,-5.266857104415379,4107.966397366991,36257.6430208216,0.4721757770259366,0.15694184461035687,3765.043786686352,13298.523946596397,0.746765996826828,0.7837321057546387,1806.3534576959235,6735.513307344059
1108085,0.7172850147266043,0.7553935988271596,1244.2819417915475,4489.852716866498,0.7836687864217802,0.9107323205886707,952.1144492603578,2712.347367242916,0.39472798806896214,-3.6708623561762526,2658.240419188317,19619.8968839389,0.39883157406802683,-1.7307221650947158,2640.687493260004,15001.577969979706,0.620004872546221,0.48145702072154417,1672.4301847752415,6537.181832915865,0.6147527566141691,0.7031361289556879,1695.5457370128715,4946.2590621379895
1125066,0.6931474817154768,0.6289802611734014,1397.0510651109212,6896.142256602226,0.7446265078452042,0.7279276926339627,1162.6751874499682,5905.407535856408,0.0,-0.04198508327000239,2360.525278307009,11759.582330314837,0.37568569255362344,-3.0313321639534045,2841.5629017612005,22731.70418652746,0.4112120558567937,0.2791270201306769,2680.658542704305,9612.516045067146,0.563828755788862,0.5362706287178713,1985.81880540708,7709.7448564489105
1113070,0.7041855785119159,0.7546588708985261,1316.3176610600237,5108.423216939218,0.7901894826775537,0.883120668373515,933.6167183410998,3525.904538722272,0.3828906333906828,-3.504880216850701,2742.328075434647,21889.87663783345,0.3900822079046338,-2.5177153622493105,2711.473071764366,19343.365493318335,0.5822634519206044,0.6072124736843434,1858.8478314919082,6463.690216694801,0.61944579009557,0.41977464303226564,1693.3935302005657,7855.97408959125
1124081,0.7058432238261351,0.6613572174038866,1468.5451420686363,6912.712362514776,0.7667562206268307,0.7398144162574164,1164.4437485735177,6059.254431037938,0.2935384654133214,-5.139841899755437,3524.117802992428,29434.46648465841,0.41096762626970657,-2.824783170738192,2936.8335045512263,23231.699642647,0.4914270554649016,0.27334426063433515,2538.994126870354,10126.093387357694,0.6913553670038077,0.6028051763888509,1540.8741634570108,7486.509228388359
1107065,0.7225857501168493,0.8458813610734008,1190.6931320397114,3882.8203580209915,0.7310968866685318,0.7875239809109563,1154.1623776094364,4559.05336721122,0.0,-0.04890518321005555,2225.3439722864655,10305.944995185093,0.3063214087842346,-4.106271681315189,2974.8488283379697,22349.698791031376,0.5926213539200718,0.6030844655100158,1748.514923913677,6231.158004386941,0.5858701320671843,0.5215211964220506,1777.4919267046128,6841.495840623697
1123067,0.7203714650009656,0.7511183423314015,1694.830175628399,6015.7338041297235,0.6966272717368348,0.44279499449951676,1838.7438689864116,9001.18462552064,0.30200997023667525,-10.886387278398455,4227.673608800234,41573.5492711456,0.39440415748604135,-4.576715670200379,3667.27477193234,28476.159470664854,0.5675332271674391,0.4408911970370992,2621.1836233229437,9016.548647521273,0.6630481258535302,0.43599825310511575,2042.2672673228838,9055.916088361642
1109073,0.7235097557268481,0.8310006590855863,1041.7604611239217,3665.4433554524853,0.7366943639821862,0.6510570588101087,992.0834694024699,5266.97449936651,0.38948874184540083,-4.698075839705,2296.6802671857845,21283.748559184936,0.3522210954403633,-5.82875853829796,2438.9662528902795,23299.944431605287,0.5431604016290811,0.6004090966413678,1721.281095865301,5636.270183178842,0.6346319933338957,0.5890309414192175,1376.6342610207203,5715.951955884801
1105060,0.7545024979592063,0.8368458685578388,1088.9160536386923,3975.8042231495947,0.7426595139331226,0.737578344038218,1141.4461825474834,5042.266417877979,0.0,-0.05274170356130248,2299.7116730994217,10274.417912555522,0.3756560491233474,-3.494939551225558,2766.267273139158,20868.338885178982,0.5747853875637288,0.5810292926240289,1886.0599960266445,6371.149308011073,0.6361652786067551,0.5964114559778682,1613.8065182041325,6253.099913104071
1113062,0.6854504193570637,0.708626477833275,1458.2610620638884,5120.998689148931,0.7176277524552782,0.6962990712716165,1309.086004057847,5228.205898806682,0.31142393663023404,-9.448811077056334,3189.5033281354604,30666.41871576091,0.3306713694152647,-2.974963602761635,3100.9472246053124,18914.558169050608,0.5733413136468173,0.5631650009635167,1978.002157333817,6270.3002321111735,0.5704260149915266,0.14813794659979607,1991.5175672243925,8756.171500373297
1109075,0.6913131929848284,0.7002816207705509,1506.5008032681853,5581.555103829146,0.758915450892021,0.8015694908650665,1176.5778732126641,4541.535907830613,0.30970304785077685,-4.0733667234388315,3365.9186609099124,22963.953403314707,0.4068898593232512,-3.3448855073731236,2891.5758237804666,21251.407416361842,0.5189942780706206,0.4624284608496132,2347.478058651171,7475.09407659181,0.7313277424586254,0.8308053546440444,1311.215648364474,4193.646664156635
1114060,0.7242925925347973,0.6951544177439708,1511.829678795454,6210.731457272657,0.7911136137771473,0.6980197505282049,1145.4194905078714,6181.474305134543,0.36951388486059267,-4.259386046327468,3452.472103384232,25797.066515052637,0.38003807316852817,-2.2051895702365316,3393.8868185477386,20138.617764797484,0.5986125314836012,0.40038737419816905,2200.990873545014,8710.401682333268,0.6712295965909995,0.6138009654103352,1802.7983286811532,6990.502420934801
1116055,0.6317689474513883,0.6411020205922779,1668.883469559791,5574.372124446236,0.7522350417597545,0.7700452229171642,1122.911390230271,4462.021603236327,0.29663203019557544,-5.733447735782904,3182.956908487928,24145.11050445539,0.3340742847209925,-5.304725288159047,3015.55265787812,23363.802944328338,0.560327795783567,0.6534459622769906,1992.66647547291,5477.67085003415,0.6849304976611771,0.7379621335992645,1427.9466128030492,4763.1304720757225
1117072,0.6926570510731308,0.7269885157164868,1356.1070278030725,5014.884321064362,0.7648217719158517,0.8130894350437174,1037.6904659917043,4149.419911108162,0.44262639297057804,-1.3459481671951545,2439.755379030754,14667.29848676051,0.449464118387672,-2.7325055240586438,2415.4540074120414,18500.82748940201,0.5354675429988239,0.5422405352802714,2039.9461512703108,6479.024024497195,0.7481329912064834,0.8952116202392223,1106.0478713094508,3099.8985908818
1110055,0.6489556355780642,0.5394302338377626,1465.569078131145,6222.816250262556,0.7042690234206159,0.6843412412642862,1234.6421667642308,5151.671790006123,0.40233588300491974,-1.7668832856564225,2489.189165081067,15252.277011127484,0.365422089118778,-2.178704003228244,2645.7695571129893,16347.987945799316,0.5076303203760613,0.42935794514676295,2055.585705397788,6926.616639249932,0.665152086048883,0.7228776727914235,1397.950795682423,4826.974706519024
1104056,0.7129924314308603,0.6844081420743158,1545.7971688332038,6144.889253954733,0.7568093857059027,0.7608978022637118,1309.802960725978,5348.634843016272,0.3452662903908822,-4.729767233907786,3520.2903561698386,26183.015024097862,0.4713849456998278,-1.985825595433825,2843.994445875091,18900.93912981327,0.566979041382524,0.4368686081804297,2332.2122660855393,8208.353171460689,0.5858687072516418,0.6153266920193996,2230.474210304431,6784.177328935295
1103071,0.7245809394444606,0.6822272858679805,1309.242368606793,4859.821882362145,0.7056971034160908,0.5121397096586571,1399.009279292989,6021.570639787941,0.24349910464722474,-9.926632750782112,3593.927434166006,28497.399042841094,0.3373515075354862,-10.164578949856512,3145.625472790015,28806.01782571763,0.6686060692613195,0.6641632824361917,1575.3266093750715,4996.042668343743,0.6026056715181288,0.45363525346208977,1889.0685736966025,6372.405226866224
1121063,0.7653974789308274,0.882584542581147,1081.5371491984279,2966.207908503094,0.8289767068645426,0.8877614426962708,788.431616426286,2900.080072757622,0.21441933431090549,-9.986363941207275,3576.563879230626,28533.453824525455,0.27844120325772254,-7.3951239619427085,3284.668874462142,24942.553345330347,0.6142010972724466,0.6540469288064106,1757.441953031428,5063.326677829439,0.6874996043661505,0.718502511134532,1423.5429435984836,4567.353390069778
1112055,0.7575514128729253,0.8289002583465974,1147.3380228911349,4616.102761950904,0.8087178484300244,0.8776930768338949,905.2034008415545,3902.8001401644083,0.26236690911213223,-8.604950446465502,3489.6383046407723,34585.84220898775,0.4374894633805988,-3.6429750842404003,2659.4476340422284,24046.339144420966,0.49397916152426163,0.42821521341644964,2394.6394377384813,8438.535649099404,0.7655536082622734,0.8438558515823645,1109.46928071533,4409.746743564936
