Zone,CPC_No_POI,CPC_POI,CPC_Global
1119056.0,0.7325482980152956,0.7428323161359299,0.5438400007721567
1119061.0,0.7168635946581339,0.7412335882250086,0.5923454386195739
1119062.0,0.725381437528117,0.7087155250496495,0.5721654879630148
1119063.0,0.7036827895438105,0.75530706477034,0.6049030353433477
1119065.0,0.7230874686837809,0.7189647095670241,0.6327924160229529
1119066.0,0.7355665967371622,0.7552145957493117,0.6185564615799806
1119067.0,0.7126478003466681,0.782436006076212,0.626954806634034
1119068.0,0.7146349736700084,0.7370747589776339,0.6282028457594774
1119069.0,0.7187248867871543,0.7763912523770237,0.6179786393848284
1119070.0,0.748288102334474,0.7624122112147285,0.6508228066347189
1119071.0,0.6746090565483507,0.6888307349379181,0.6330860583971766
1119072.0,0.7479734327293515,0.7156731853492142,0.6797886081186669
1119073.0,0.7317474519347615,0.7967228230053296,0.6230040168271949
1119074.0,0.7156642502102211,0.780646154477239,0.6175533483906476
1119075.0,0.7152611281727649,0.7841518936792677,0.6192286626443032
1119076.0,0.6874733053754567,0.7599693378634808,0.5979468467750251
1120052.0,0.7076260569533748,0.7703894617414251,0.5753226951802372
1120053.0,0.6178286902212908,0.7232155903440741,0.5400724701440656
1120054.0,0.6894982012845481,0.7710306290474969,0.5423875620470993
1120055.0,0.6443257386015531,0.7788574820796356,0.5541735856019598
1120056.0,0.6934788010769184,0.7752605933909864,0.5569875470883351
1120063.0,0.6932023198039082,0.7858084371665465,0.5898008771414289
1120065.0,0.6480305771922166,0.7557304073279519,0.5351347163448394
1120066.0,0.6806899989266855,0.7495735462864598,0.5666825196801458
1120067.0,0.6536475157310231,0.7490300780325372,0.5691027168902408
1120068.0,0.6699700297436391,0.8163263484913056,0.5822084218233831
1120069.0,0.6819950788402868,0.7412233196502451,0.6112130887337262
1120070.0,0.6974556386707456,0.7943761195522768,0.6402909988719039
1120071.0,0.776793880550895,0.8178357673192469,0.5264293084754157
1120072.0,0.7749628139921447,0.7967120417946585,0.5457275253565835
1120073.0,0.7155838210144579,0.7487897347811271,0.5431885978679728
1121052.0,0.659162735666995,0.6955355584905211,0.5755988415355261
1121054.0,0.6498047375865789,0.7040176560532359,0.557089353219954
1121057.0,0.6570258024546933,0.7238786970185701,0.5803929105675036
1121058.0,0.687958752957587,0.798822167479636,0.5344919332003687
1121061.0,0.6947538967859785,0.7193204371380132,0.5787322044890424
1121062.0,0.7086558418326092,0.7150097897341985,0.5414961361938256
1121063.0,0.7653974789308274,0.799940319348823,0.5566573660076809
1121064.0,0.6945824685796821,0.7354573753915042,0.5762046233565776
