Zone,CPC,R2,MAE,RMSE,Total_Actual
1119056.0,0.7325482980152956,0.8082557645234975,1808.8711112289345,6877.16204687556,1420304.7897590143
1119061.0,0.7168635946581339,0.7193316926332987,1034.9031736473078,3836.3215318785,765751.8100412642
1119062.0,0.725381437528117,0.7739165325124272,1536.348790830513,5655.5850351117415,1177638.6037376283
1119063.0,0.7036827895438105,0.6498280317589843,1091.5175945336223,4352.224437906834,769874.8814026635
1119065.0,0.7230874686837809,0.7500973201013218,594.8203947480592,2087.076014798321,447867.244271969
1119066.0,0.7355665967371622,0.7460741996074085,484.79592477396125,1665.0324841937677,384084.4045681815
1119067.0,0.7126478003466681,0.763806298677528,199.4894381412048,596.0159458117553,145441.85616467326
1119068.0,0.7146349736700084,0.6962575578084269,1270.1450170127132,4315.725187254354,932473.6968869303
1119069.0,0.7187248867871543,0.7501465157195086,646.8471111026723,2223.310611601757,481786.2064940802
1119070.0,0.748288102334474,0.7894409610594905,718.7360973759168,2401.8363143257084,598204.589440339
1119071.0,0.6746090565483507,0.6149814911662155,1207.8450152293597,4294.944156897874,777660.0295212305
1119072.0,0.7479734327293515,0.6844319286424766,1290.604143099534,5025.677315191179,1072829.626286948
1119073.0,0.7317474519347615,0.7279460604184413,1105.176173855488,4288.971095124404,863121.0032958051
1119074.0,0.7156642502102211,0.676831839502236,4241.300919935559,17431.367158844,3110095.1690400233
1119075.0,0.7152611281727649,0.7173021375171147,942.7790312294482,3339.977731491542,693660.8471301727
1119076.0,0.6874733053754567,0.6436382375891805,2559.3914466229153,11989.10232896412,1711574.7919927659
1120052.0,0.7076260569533748,0.6784850022257977,1284.510848730346,4446.716198324691,918217.1454377188
1120053.0,0.6178286902212908,0.5674339513379539,2991.6922545601074,12743.234499841139,1639996.2825395206
1120054.0,0.6894982012845481,0.6808106766816382,1404.1543340765984,5588.471234415071,947402.9915640815
1120055.0,0.6443257386015531,0.6344047881116457,939.095914169843,3250.8302675495993,553148.246502386
1120056.0,0.6934788010769184,0.7977456960363398,1256.9545615718791,3398.9085130434883,854998.0458398961
1120063.0,0.6932023198039082,0.6633215329343811,1477.713260925747,4900.192479161433,1001847.0741894183
1120065.0,0.6480305771922166,0.5664451208341497,905.9458286740145,3217.7437217068923,536665.0994046377
1120066.0,0.6806899989266855,0.6766835124935481,857.6126814397416,2818.8304151156813,559995.7517119244
1120067.0,0.6536475157310231,0.6479390282425928,642.7808129360362,1840.362762995673,386946.2630823342
1120068.0,0.6699700297436391,0.6083307000214802,2250.845975609288,7956.7527022398035,1425406.3306339204
1120069.0,0.6819950788402868,0.617468013058674,846.6803347599624,2615.9877567668054,557788.6325951725
1120070.0,0.6974556386707456,0.6342886927186606,1932.070887199734,7133.910539921045,1337882.6466636423
1120071.0,0.776793880550895,0.9606740078980358,1417.4563565242781,3827.2351337006517,1324066.074284762
1120072.0,0.7749628139921447,0.9350575031740195,1455.7714309415092,4570.394356370713,1348791.9429489742
1120073.0,0.7155838210144579,0.8700898293655671,2065.915225728775,6041.646609217971,1514482.49568934
1121052.0,0.659162735666995,0.5424166052550191,939.454564766586,3293.0095737711727,574691.4943034459
1121054.0,0.6498047375865789,0.633021776628194,359.13701115062935,1055.7200219413487,213823.75737712558
1121057.0,0.6570258024546933,0.5786502061201206,1424.0568460334464,4626.8068473904705,865709.0082082666
1121058.0,0.687958752957587,0.7055085338553619,1930.255382228079,8085.056006656554,1286666.8214823194
1121061.0,0.6947538967859785,0.732494592762553,912.4720394306314,2819.474898868707,623268.9564849047
1121062.0,0.7086558418326092,0.8591508422949519,1336.2471703541016,3879.8589701887945,956283.2382544538
1121063.0,0.7653974789308274,0.882584542581147,1081.5371491984279,2966.207908503094,958897.3128167863
1121064.0,0.6945824685796821,0.7582163409948626,1565.0688202672736,4855.449014502127,1068428.676992503
1121065.0,0.6950124620849785,0.7892773886359477,700.551786864086,1987.487156278333,481218.348629442
1121066.0,0.6537793857680811,0.5307334294506576,814.0136297824433,3311.2347231214167,492564.1294287201
1121068.0,0.6689711298791541,0.6589594088356391,943.1047589551471,2737.028526614563,596867.7201144854
1121069.0,0.6863554273708901,0.6852439941276448,2021.5893274728674,7209.033112236109,1347104.9918069427
1121071.0,0.6256520881390849,0.48789309711540507,478.1228784272699,1524.9647632136218,267576.60416102153
1121072.0,0.6638054794358347,0.420831774930308,1949.2249083753313,6901.100794112535,1211762.7769982975
1121073.0,0.7823598111314141,0.9423088277116052,1479.372669980608,5057.153931234553,1417243.7696109633
1121078.0,0.6625993948537056,0.6210652865191275,1385.4271274005996,4553.185025351144,856138.2275463815
1121079.0,0.6652067428275311,0.6687944741793368,1169.0203461788258,3664.4673363361767,731525.3735779352
1121080.0,0.6495899477804432,0.5285842165579338,3033.6214684600304,12515.901523702589,1805056.8816947176
1121081.0,0.741043188496672,0.8768717139231399,633.3482284598106,1633.6916186607182,512388.3519110484
1121082.0,0.6767922107078054,0.630749534830642,973.969266056512,3965.9832185127157,628303.520832525
1121083.0,0.6884789289119919,0.7268568072275373,1120.2092763079,3185.087895773748,753348.2167573968
1122051.0,0.7749739792727642,0.8758901340223342,1773.1377306620525,6371.1166635401205,1654737.1821074132
1122052.0,0.7058221352136123,0.676295467749001,3023.4647850420056,14490.030929028968,2163450.8011453613
1122053.0,0.7733669532719936,0.75692961676864,4532.77020111661,23688.70367530927,4180100.765138337
1122054.0,0.754817227532265,0.7504744523633613,2360.6160651347864,10191.456556184174,2026690.8507051156
1122055.0,0.7548183571500647,0.8631189512232702,1627.7655103157806,5046.086707840742,1394193.925748078
1122056.0,0.6932140456776108,0.6713441156297129,349.06275808846783,1149.4628541158966,236663.55209372964
1122057.0,0.7527990568076045,0.8063185605712557,1551.9331586121273,5605.987012937932,1321523.8003100888
1122058.0,0.7118227672782839,0.6456213614767907,1456.2948650462906,6738.105888081594,1053648.3971839822
1122059.0,0.7216153139020514,0.7365256520881088,1441.8453914303104,5362.326833629195,1090248.3866849341
1122060.0,0.7900516927072924,0.8855732215426402,2623.674170970414,7692.738845061744,2605575.0184480366
1122061.0,0.7574328124302417,0.8424606943312797,945.5225366777034,3047.487808453159,812729.2519339882
1122062.0,0.7549323374191312,0.812885385444075,1160.5144347220298,4783.202486162083,984981.045153307
1122063.0,0.7298629947222801,0.6934654830385774,1000.1350990672282,3489.622042724802,771934.8481750417
1122064.0,0.777525632603123,0.809302501464103,535.9881354019767,1930.3554198198897,501116.3014781367
1122065.0,0.7477721820762872,0.8114900317045046,1600.9557160294544,5535.3814498011825,1323403.8558470972
1122066.0,0.7546406479959697,0.8269402014725136,2528.6272342899315,9454.14884591707,2164220.4173744456
1122067.0,0.8152542859068115,0.9331473675145656,1730.549721553417,5900.650337219158,1967111.6231844234
1122068.0,0.6759594689356959,0.640443370033672,964.9889123470415,4098.168626751094,626866.5385218187
1123051.0,0.7701211413789303,0.9078961744920406,2714.4708973736383,8505.0435088489,2485640.164235524
1123052.0,0.741577081089775,0.7460716838582526,2837.8523703939313,11937.02331246442,2311590.3437939463
1123053.0,0.7839184130202069,0.8040560879933693,2477.7845671330856,10517.561795613945,2413781.103108474
1123058.0,0.7884262018154689,0.9477711128205163,2893.965287715202,7858.142384681813,2879277.577333721
1123059.0,0.7974624725955742,0.9106682760806833,1805.7230460901567,5460.489084615248,1876712.4595284867
1123060.0,0.7782042462780433,0.8532996777451598,1688.262099134216,6517.142550199329,1602281.2245236037
1123063.0,0.7770601043916154,0.8151329299193252,2505.9806187474355,10356.052310705938,2366148.592681481
1123064.0,0.7269272384686568,0.6553180307431816,8780.014364917617,48893.39084397529,6768133.93416034
1123065.0,0.8226534062394164,0.9527003035578525,1757.0621067681682,4770.325809171338,2085529.615381334
1123066.0,0.7492284194517674,0.7335964260709888,2044.2036572529707,7187.521877828014,1715923.5863610436
1123067.0,0.7203714650009656,0.7511183423314015,1694.830175628399,6015.7338041297235,1275841.723274092
1123068.0,0.7784855653511124,0.7957349022748414,455.3065593150654,1699.8503036048974,432667.2024228853
1123071.0,0.7274790627301025,0.6948707741946676,874.0646652335905,3629.6823183265838,675143.0325863422
1123072.0,0.7500368590112391,0.8551880614427605,1292.2841692681257,3931.2306513081517,1088263.7198224817
1123073.0,0.6696164637538026,0.6466206496819915,794.4102968097852,2685.1713686956036,506149.21487445803
1123074.0,0.7232054689581601,0.7632012898402816,688.7100932978291,2024.665589012302,523758.4503332509
1123075.0,0.7257662506926357,0.6819962460981643,1120.067923162865,4313.673046869009,859756.6799173378
1123076.0,0.79225000848966,0.961967217546831,1170.8281469647281,2898.1147960364037,1186326.5222988408
1123077.0,0.7376590168750718,0.8637336473580689,3272.3541160915397,9875.426629785847,2625706.9453355083
1123078.0,0.7310037144675621,0.8292324420881348,3245.1460374772723,9705.678468618049,2539452.318223893
1123079.0,0.7567494610554626,0.8385079889403795,2813.3214318522378,9333.410750984576,2434544.087649164
1123080.0,0.7041848216831887,0.6530622213381044,1233.1235807336311,5260.500817992006,877482.0657323853
1124051.0,0.6491838663918014,0.6635980536010802,828.3944421690692,3046.827037561517,497061.03389001556
1124052.0,0.707655198177906,0.6798049766116189,1926.68505164004,8235.420242626244,1387290.626829876
1124053.0,0.7334909667410916,0.7221579376550376,521.3396142840438,2282.023447236281,411775.8691510431
1124054.0,0.7415987535244399,0.7130589296588156,652.2018681331845,2856.174690324597,531299.6555340544
1124056.0,0.7409999987429843,0.7220315765797958,617.772143893023,2952.818410585361,502088.94076582097
1124057.0,0.7495722752476737,0.787720178032324,1097.4688769422335,3661.9095003320986,922490.5062920521
1124058.0,0.7377545537599309,0.7306684588397631,2216.5239192352337,9491.62856450879,1779166.394263693
1124059.0,0.7026308513068891,0.6873873889010204,942.5742070298027,3795.7068619429924,667224.1268193467
1124060.0,0.7467294210434818,0.8167364782065607,1651.8935190841205,5628.826143962302,1372933.1973727015
1124061.0,0.7326583364906236,0.708138639176096,1858.8947071838734,8737.66044237139,1463660.137090758
1124062.0,0.7404696433840536,0.8135389668244999,751.6553328312848,2615.7545070814344,609652.9501368687
1124063.0,0.7191645042298225,0.7148966846092283,2124.711350618994,9168.011815069929,1592575.5327998428
1124064.0,0.6989836685102866,0.6614002712963148,1665.8615706182572,7323.655583479458,1164933.008384385
1124065.0,0.7358649927068912,0.6948278277234177,2201.7866531439413,9427.24881775056,1754693.9167078417
1124066.0,0.7352327150188762,0.764449521514977,1528.6140560798744,5736.481955802608,1215305.9575610112
1124067.0,0.7438358806081878,0.7812489919297945,1113.8939691043104,4422.5022607728515,915329.9105790061
1124068.0,0.7245141808545619,0.6909239290322025,1035.9873688261941,4613.17573161159,791602.783092021
1124069.0,0.829353153716126,0.9560568051344461,1958.0419576449171,6130.620070165477,2415326.395183458
1124071.0,0.6728533241488812,0.6017356725519535,2717.3250487310393,12982.433829354595,1748441.799904439
1124075.0,0.726224832315934,0.8340438869713335,945.1811331879429,3480.914559868949,726730.0033787607
1124077.0,0.7087462037720744,0.6914265292232609,3634.399946161022,16507.888313114876,2626716.625070867
1124078.0,0.7079142781511651,0.7584275124326983,475.3130627829315,1694.1053781028554,342548.06802089565
1124079.0,0.6814395380593454,0.7265617004657225,1790.440205108901,7480.515802968775,1183096.1723229634
1124080.0,0.7303184658371857,0.7783112961412716,3033.223249024958,15769.945812882264,2367583.290053065
1124081.0,0.7058432238261351,0.6613572174038866,1468.5451420686363,6912.712362514776,1050897.947775759
1124082.0,0.6769561833225858,0.6682779726574906,1382.6196312467907,6659.435257550253,900934.849553484
1125058.0,0.595828341089825,0.6413375088375399,733.0766209299898,2931.400814059406,381799.7261902473
1125065.0,0.7269455443094732,0.8103970927892705,1383.7872881504738,5912.865875755178,1066773.3782956924
1125066.0,0.6931474817154768,0.6289802611734014,1397.0510651109212,6896.142256602226,958373.2629926456
1125067.0,0.6864779542679855,0.6126915179899318,2122.696621709886,10663.428130539529,1425187.3032617946
1125070.0,0.6181626797812517,0.5752619981303826,171.22027777492409,717.1238563746791,94390.6385341636
1125071.0,0.7587582939715568,0.8916755456636842,1213.541810726495,5220.851119571747,1058898.7922669079
1125073.0,0.6745326657074425,0.7219090203743233,1545.186518608514,6002.383569330756,999368.3786241958
1125074.0,0.604448876216636,0.4938398919410347,3965.7969840743167,22693.829140561265,2110473.754095181
