ORIGIN_SUBZONE,distance_bin,COUNT
1122062.0,8.0,29039.682465838756
1122062.0,9.0,35670.808422656206
1122062.0,10.0,28410.576104651685
1122062.0,11.0,20161.81635519285
1122062.0,12.0,12870.400924046959
1122062.0,13.0,9604.157619512314
1122062.0,14.0,11334.117735534615
1122062.0,15.0,8560.054310787886
1122062.0,16.0,5066.220548811702
1122062.0,17.0,4392.800615789568
1122062.0,18.0,2693.3543008515207
1122062.0,19.0,3975.385414917858
1122062.0,20.0,1653.8635971601507
1122063.0,0.0,29089.444319036465
1122063.0,1.0,189270.83958641972
1122063.0,2.0,89792.83606381495
1122063.0,3.0,95045.6725725812
1122063.0,4.0,33225.61608880299
1122063.0,5.0,50712.15483106054
1122063.0,6.0,27357.39920522186
1122063.0,7.0,28835.157663141003
1122063.0,8.0,23962.472007475037
1122063.0,9.0,21465.72987604671
1122063.0,10.0,26663.236585602284
1122063.0,11.0,22593.653754167022
1122063.0,12.0,16073.09999010352
1122063.0,13.0,12233.828391267087
1122063.0,14.0,11021.718843534329
1122063.0,15.0,9062.023264476155
1122063.0,16.0,4847.415621662535
1122063.0,17.0,3953.4380589394286
1122063.0,18.0,4260.796287287655
1122063.0,19.0,3202.5354235455206
1122063.0,20.0,2750.1632538912672
1122063.0,21.0,1797.5701716969452
1122063.0,22.0,485.3683582503457
1122064.0,0.0,29396.228364474227
1122064.0,1.0,135981.89389343097
1122064.0,2.0,63028.16471180032
1122064.0,3.0,40173.402225932325
1122064.0,4.0,46455.84624989542
1122064.0,5.0,14645.935991276727
1122064.0,6.0,22393.230676039384
1122064.0,7.0,16035.107740709307
1122064.0,8.0,15284.094896159299
1122064.0,9.0,18662.576165504095
1122064.0,10.0,16968.093723208283
1122064.0,11.0,14712.854471051845
1122064.0,12.0,9939.935867442524
1122064.0,13.0,6424.039017072049
1122064.0,14.0,5523.096762796733
1122064.0,15.0,4919.157345856633
1122064.0,16.0,3163.3460197084896
1122064.0,17.0,2144.2177442633024
1122064.0,18.0,2820.2604677017025
1122064.0,19.0,1350.2830325119908
1122064.0,20.0,1917.2092800064158
1122064.0,21.0,1027.0568210279553
1122065.0,0.0,173456.17595260357
1122065.0,1.0,362677.7811871891
1122065.0,2.0,74659.8391311183
1122065.0,3.0,87239.41846379248
1122065.0,4.0,74020.99953068752
1122065.0,5.0,52184.464072413655
1122065.0,6.0,63520.86266871006
1122065.0,7.0,33136.816113781664
1122065.0,8.0,41314.18648367341
1122065.0,9.0,47225.71304760023
1122065.0,10.0,28023.28940526797
1122065.0,11.0,25860.358615069676
1122065.0,12.0,15804.986747782354
1122065.0,13.0,17530.122582934073
1122065.0,14.0,14676.514548771005
1122065.0,15.0,8006.541731549486
1122065.0,16.0,8382.273268136914
1122065.0,17.0,2642.958730106396
1122065.0,18.0,6602.2641805345775
1122065.0,19.0,2468.077571906519
1122065.0,20.0,690.5098220918198
1122066.0,1.0,36276.03939867015
1122066.0,2.0,519013.47896133515
1122066.0,3.0,273542.11740913853
1122066.0,4.0,162895.04003812763
1122066.0,5.0,121127.96178135015
1122066.0,6.0,108505.3224988302
1122066.0,7.0,66193.75886861984
1122066.0,8.0,88805.3192983848
1122066.0,9.0,76275.42492353806
1122066.0,10.0,72222.90794513824
1122066.0,11.0,60600.10155691481
1122066.0,12.0,49328.6716924526
1122066.0,13.0,34108.49337591296
1122066.0,14.0,27358.21200907316
1122066.0,15.0,19011.41910223497
1122066.0,16.0,20511.732575466212
1122066.0,17.0,18509.78746118732
1122066.0,18.0,10692.062173724473
1122066.0,19.0,10995.760890743475
1122066.0,20.0,11061.028116512054
1122066.0,21.0,5216.636286357559
1122066.0,22.0,2449.3014284149735
1122066.0,23.0,624.9687848887421
1122067.0,2.0,365409.1422482815
1122067.0,3.0,15006.706864455862
1122067.0,4.0,263082.15509792406
1122067.0,5.0,190210.4996050123
1122067.0,6.0,113018.19473464112
1122067.0,7.0,99105.1539033116
1122067.0,8.0,92126.19515149384
1122067.0,9.0,62173.02523074757
1122067.0,10.0,50864.194371458296
1122067.0,11.0,53923.98562322693
1122067.0,12.0,36826.89789414504
1122067.0,13.0,49146.536459891184
1122067.0,14.0,38671.16647526911
1122067.0,15.0,30047.147707577864
1122067.0,16.0,20177.593740741857
1122067.0,17.0,17570.88772945886
1122067.0,18.0,17954.187721031856
1122067.0,19.0,15826.999867936463
1122067.0,20.0,14070.501015727981
1122067.0,21.0,11589.153749066762
1122067.0,22.0,8399.53504788724
1122067.0,23.0,5704.389981900588
1122067.0,24.0,1434.2403543064047
1122067.0,25.0,2413.1684071866193
1122068.0,2.0,106216.64349621066
1122068.0,3.0,53003.03247830592
1122068.0,4.0,68690.15897125185
1122068.0,5.0,67605.25656580387
1122068.0,6.0,50475.79668955792
1122068.0,7.0,35631.78110935327
1122068.0,8.0,27581.138039748268
1122068.0,9.0,10765.596594497032
1122068.0,10.0,13372.166030697597
1122068.0,11.0,11405.992825392032
1122068.0,12.0,12452.136089855789
1122068.0,13.0,13160.501005774659
1122068.0,14.0,21072.926723179196
1122068.0,15.0,8897.273463372227
1122068.0,16.0,8280.33133479471
1122068.0,17.0,7310.318711026257
1122068.0,18.0,5242.762189496939
1122068.0,19.0,3633.290355660442
1122068.0,20.0,3389.4560768851793
1122068.0,21.0,4392.093215359653
1122068.0,22.0,3603.714329343124
1122068.0,23.0,1558.870612179726
1122068.0,24.0,1046.353088598769
1122068.0,25.0,184.3499365121777
1122068.0,26.0,440.15364500680084
1122068.0,27.0,237.0487707555812
1123051.0,1.0,510062.4585892776
1123051.0,2.0,211049.0749905385
1123051.0,3.0,246772.4771090883
1123051.0,4.0,196806.63641505063
1123051.0,5.0,102417.59008712022
1123051.0,6.0,134983.88483642574
1123051.0,7.0,93129.45045649906
1123051.0,8.0,111071.02003790822
1123051.0,9.0,99294.65690045558
1123051.0,10.0,59439.9010675869
1123051.0,11.0,62739.53457668532
1123051.0,12.0,40887.32404689941
1123051.0,13.0,32875.519203536416
1123051.0,14.0,27662.540697044376
1123051.0,15.0,22806.3337444317
1123051.0,16.0,5621.713723849657
1123051.0,17.0,5688.006421395206
1123051.0,18.0,1269.5064707628428
1123051.0,19.0,895.9912704484519
1123051.0,20.0,3364.6534262228083
1123052.0,0.0,119548.8931604618
1123052.0,1.0,500636.1897399613
1123052.0,2.0,254644.8216759485
1123052.0,3.0,140801.10092816091
1123052.0,4.0,108563.27169535385
1123052.0,5.0,89109.87035131446
1123052.0,6.0,117073.76419930326
1123052.0,7.0,109909.8817985979
1123052.0,8.0,103390.04773957787
1123052.0,9.0,69497.89570018095
1123052.0,10.0,73812.29222082174
1123052.0,11.0,43672.224569319595
1123052.0,12.0,44692.6908765169
1123052.0,13.0,29653.060251364517
1123052.0,14.0,31552.08839843367
1123052.0,15.0,28712.316996245554
1123052.0,16.0,23776.93569590152
1123052.0,17.0,7068.594499595549
1123052.0,18.0,5178.93406515027
1123052.0,19.0,1231.2677335434887
1123052.0,20.0,717.2361625215407
1123052.0,21.0,3628.5883162577106
1123053.0,0.0,120823.9737424294
1123053.0,1.0,545369.9081250038
1123053.0,2.0,198351.51131354814
1123053.0,3.0,165757.10470456237
1123053.0,4.0,129549.81979632148
1123053.0,5.0,109575.65467465187
1123053.0,6.0,113579.74309786169
1123053.0,7.0,134825.42895487742
1123053.0,8.0,100193.9252618658
1123053.0,9.0,81087.17105318318
1123053.0,10.0,53496.66898217961
1123053.0,11.0,58784.86356392994
1123053.0,12.0,44605.3192660131
1123053.0,13.0,40495.42412174551
1123053.0,14.0,36614.47837483236
1123053.0,15.0,28020.557636555226
1123053.0,16.0,24781.566643843384
1123053.0,17.0,11713.700618045896
1123053.0,18.0,6963.492652681415
1123053.0,19.0,1411.3598077444983
1123053.0,20.0,2165.08652017105
1123053.0,21.0,3198.724970255677
1123058.0,1.0,481205.0686313309
1123058.0,2.0,353203.7690718091
1123058.0,3.0,216445.81038980704
1123058.0,4.0,193298.68146616468
1123058.0,5.0,132048.593776814
1123058.0,6.0,163856.46529639346
1123058.0,7.0,77927.67754835905
1123058.0,8.0,96549.59853358427
1123058.0,9.0,81864.38320296578
1123058.0,10.0,73982.79813608277
1123058.0,11.0,59433.617561165
1123058.0,12.0,45117.27554902135
1123058.0,13.0,54791.55477667184
1123058.0,14.0,50715.72656936159
1123058.0,15.0,37920.15439448931
1123058.0,16.0,34525.464018027225
1123058.0,17.0,19779.006985330427
1123058.0,18.0,15480.100565035746
1123058.0,19.0,14169.000201675088
1123058.0,20.0,8503.113102582513
1123058.0,21.0,1874.52276112206
1123058.0,22.0,2893.943273455675
1123058.0,23.0,4067.939011758079
1123059.0,1.0,665322.4385058765
1123059.0,2.0,165911.01244883798
1123059.0,3.0,82727.54263450658
1123059.0,4.0,109654.10448431034
1123059.0,5.0,88663.36880764994
1123059.0,6.0,75124.84107600342
1123059.0,7.0,68936.6902013873
1123059.0,8.0,70503.20945057872
1123059.0,9.0,55896.576971272916
1123059.0,10.0,39598.47664026457
1123059.0,11.0,26703.67921712027
1123059.0,12.0,32959.24947032151
1123059.0,13.0,28380.150482324003
1123059.0,14.0,23734.400772756177
1123059.0,15.0,23328.3614476417
1123059.0,16.0,12917.114903350894
1123059.0,17.0,11557.586582104055
1123059.0,18.0,8589.636608623927
1123059.0,19.0,2278.9325808221192
1123059.0,20.0,3764.143953872209
1123059.0,21.0,728.3726382533755
1123059.0,22.0,1929.7232902713617
1123059.0,23.0,1047.6965907582676
1123060.0,0.0,142898.76447710366
1123060.0,1.0,474152.3603053406
1123060.0,2.0,169695.1789909422
1123060.0,3.0,110084.9877010026
1123060.0,4.0,146026.89530875068
1123060.0,5.0,53407.61298613566
1123060.0,6.0,40997.30057816241
1123060.0,7.0,35856.84582532563
1123060.0,8.0,25677.716345135934
1123060.0,9.0,20646.291541475948
1123060.0,10.0,36232.16592280173
1123060.0,11.0,18905.31709676868
1123060.0,12.0,21527.504544411528
1123060.0,13.0,15396.784781079796
1123060.0,14.0,11361.499569574162
1123060.0,15.0,10606.833551937147
1123060.0,16.0,8710.510867869683
1123060.0,17.0,9106.590161254493
1123060.0,18.0,4845.943938897612
1123060.0,19.0,4970.758338629345
1123060.0,20.0,2277.39730131704
1123060.0,21.0,1369.0676560021768
1123060.0,22.0,241.11877361949684
1123060.0,23.0,162.70449998969335
1123060.0,24.0,804.3792001107822
1123063.0,0.0,328010.8270098759
1123063.0,1.0,571495.5792708358
1123063.0,2.0,199903.26771880427
1123063.0,3.0,147005.72719357652
1123063.0,4.0,134955.01197084205
1123063.0,5.0,111736.1075706847
1123063.0,6.0,66043.13098165054
1123063.0,7.0,67903.82418930573
1123063.0,8.0,51597.1412638008
1123063.0,9.0,61538.347412459945
1123063.0,10.0,48256.8559233999
1123063.0,11.0,39004.05098600311
1123063.0,12.0,27499.2442671278
1123063.0,13.0,40386.55781597795
1123063.0,14.0,28501.589693824535
1123063.0,15.0,22650.560593962542
1123063.0,16.0,20275.60009860966
1123063.0,17.0,14566.637536980146
1123063.0,18.0,12361.39547559018
1123063.0,19.0,6350.6075465900185
1123063.0,20.0,1845.3094082245975
1123063.0,21.0,2103.3577145646955
1123063.0,22.0,1228.4365876814695
1123063.0,23.0,1870.049723856261
1123064.0,0.0,258898.54463641532
1123064.0,1.0,1196008.1433204685
1123064.0,2.0,523080.61399850884
1123064.0,3.0,368489.6155835622
1123064.0,4.0,255768.11174554552
1123064.0,5.0,343555.6824801503
1123064.0,6.0,327736.7183645698
1123064.0,7.0,277700.36492743215
1123064.0,8.0,288353.1241342395
1123064.0,9.0,296788.6929368922
1123064.0,10.0,186791.99309095702
1123064.0,11.0,151954.79266344453
1123064.0,12.0,151281.55357751306
1123064.0,13.0,130972.59899323748
1123064.0,14.0,64363.20596512491
1123064.0,15.0,105682.48764346412
1123064.0,16.0,78700.03835138062
1123064.0,17.0,73340.44906375848
1123064.0,18.0,24690.932832053164
1123064.0,19.0,14153.33426167228
1123064.0,20.0,4529.112610105664
1123064.0,21.0,2565.250083908548
1123064.0,22.0,8759.99581003821
1123065.0,0.0,453707.9482964687
1123065.0,1.0,321723.3363277529
1123065.0,2.0,189923.09951176477
1123065.0,3.0,154239.58959166962
1123065.0,4.0,47578.010816563576
1123065.0,5.0,103866.32143444393
1123065.0,6.0,80487.65325373823
1123065.0,7.0,70293.31668412132
1123065.0,8.0,61550.50527853131
1123065.0,9.0,62155.10643560416
1123065.0,10.0,56686.38934135522
1123065.0,11.0,31922.71473512168
1123065.0,12.0,35244.43067202232
1123065.0,13.0,35221.472946220274
1123065.0,14.0,25100.606104969782
1123065.0,15.0,18482.368041255468
1123065.0,16.0,20175.09330413668
1123065.0,17.0,13493.527582869676
1123065.0,18.0,15473.810516797583
1123065.0,19.0,1611.2892770689052
1123065.0,20.0,3501.0282504730435
1123065.0,21.0,672.9219722870831
1123065.0,22.0,607.3087660529803
1123065.0,23.0,2498.1125604449053
1123066.0,0.0,81410.65842973551
1123066.0,1.0,394753.78808527195
1123066.0,2.0,371317.54953177884
1123066.0,3.0,73156.22417224063
1123066.0,4.0,168379.0472911789
1123066.0,5.0,58716.635571423525
1123066.0,6.0,61529.215310361
1123066.0,7.0,52725.50817145658
1123066.0,8.0,47555.70485233178
1123066.0,9.0,42182.65630494453
1123066.0,10.0,54258.14899630806
1123066.0,11.0,25814.311660706233
1123066.0,12.0,29794.57199108993
1123066.0,13.0,25227.367258984537
1123066.0,14.0,14063.285051328648
1123066.0,15.0,16222.836845161986
1123066.0,16.0,13445.149747773254
1123066.0,17.0,11259.868204943297
1123066.0,18.0,12193.740772151144
1123066.0,19.0,3580.423878393683
1123066.0,20.0,2936.4826444590253
1123066.0,21.0,830.9561173432803
1123066.0,22.0,1658.6147085021662
1123066.0,23.0,545.9592813448618
1123067.0,0.0,81072.40573999065
1123067.0,1.0,396502.5238149815
1123067.0,2.0,90621.8253238503
1123067.0,3.0,140889.2479477119
1123067.0,4.0,107049.90313973014
1123067.0,5.0,37902.05068219304
1123067.0,6.0,41788.21437251351
1123067.0,7.0,33929.78060457202
1123067.0,8.0,30172.86018183919
1123067.0,9.0,26698.89891631046
1123067.0,10.0,33230.723537668746
1123067.0,11.0,27755.074747793573
1123067.0,12.0,15580.753800741799
1123067.0,13.0,14526.49044113784
1123067.0,14.0,12824.038807740608
1123067.0,15.0,8102.952944608197
1123067.0,16.0,6727.515568690384
1123067.0,17.0,9052.724764790632
1123067.0,18.0,6127.9881451233805
1123067.0,19.0,5933.021586356728
1123067.0,20.0,1219.0225915229375
1123067.0,21.0,1170.4104326120455
1123067.0,22.0,355.9436663538838
1123067.0,23.0,1091.7620204191335
1123067.0,24.0,526.28915098527
1123068.0,0.0,24664.930575096187
1123068.0,1.0,94290.7436367877
1123068.0,2.0,86714.85034196178
1123068.0,3.0,53796.01792968785
1123068.0,4.0,28898.580337123138
1123068.0,5.0,15380.98569654419
1123068.0,6.0,16840.8233100813
1123068.0,7.0,5185.629216754343
1123068.0,8.0,9654.513371110499
1123068.0,9.0,5743.4641683219625
1123068.0,10.0,7385.837534034112
1123068.0,11.0,6668.245928090544
1123068.0,12.0,8385.270867438998
1123068.0,13.0,8496.759153964666
1123068.0,14.0,8382.781345994916
1123068.0,15.0,8050.4067516463
1123068.0,16.0,3086.7259769517973
1123068.0,17.0,2716.8422933344686
1123068.0,18.0,2384.4841748926847
1123068.0,19.0,2045.4290014514015
1123068.0,20.0,2307.162385906932
1123068.0,21.0,1162.2367909395664
1123068.0,22.0,462.9185773664566
1123068.0,23.0,43.429642197218
1123068.0,24.0,45.522230615447505
1123068.0,25.0,402.9209001263771
1123071.0,1.0,130934.60516543672
1123071.0,2.0,173152.14170540706
1123071.0,3.0,55760.69878237401
1123071.0,4.0,53786.689704948476
1123071.0,5.0,29214.417768891057
1123071.0,6.0,27307.524619508633
1123071.0,7.0,17998.5245107624
1123071.0,8.0,11651.436122224117
1123071.0,9.0,15609.270653240008
1123071.0,10.0,13008.407111341936
1123071.0,11.0,12524.891949510004
1123071.0,12.0,18103.758728405974
1123071.0,13.0,9481.666642414883
1123071.0,14.0,10520.153623046195
1123071.0,15.0,5644.8638715683055
1123071.0,16.0,3787.148604147893
1123071.0,17.0,4350.518484903236
1123071.0,18.0,3661.619727118935
1123071.0,19.0,3570.775266386238
1123071.0,20.0,3613.471759744392
1123071.0,21.0,900.3642286624191
1123071.0,22.0,587.1448535024343
1123071.0,23.0,125.10825330750752
1123071.0,24.0,449.4075226468782
1123071.0,25.0,149.39777012635653
1123072.0,1.0,213943.05870441184
1123072.0,2.0,144588.70141248312
1123072.0,3.0,146723.28655948848
1123072.0,4.0,87444.4827234209
1123072.0,5.0,65832.85715635313
1123072.0,6.0,44644.61932359993
1123072.0,7.0,33699.09316066827
1123072.0,8.0,15161.92279201072
1123072.0,9.0,15482.230959440822
1123072.0,10.0,14636.072997501076
1123072.0,11.0,17951.21986054162
1123072.0,12.0,22226.177929312817
1123072.0,13.0,16905.300484456668
1123072.0,14.0,20368.464073071136
1123072.0,15.0,10716.358967342438
1123072.0,16.0,11353.104690019947
1123072.0,17.0,9075.340855741826
1123072.0,18.0,8967.052897785212
1123072.0,19.0,6271.916234432782
1123072.0,20.0,6825.273352112998
1123072.0,21.0,4828.7186195258455
1123072.0,22.0,3654.807514919951
1123072.0,23.0,355.7558895449364
1123072.0,24.0,1341.1067023319117
1123072.0,25.0,308.69130742288655
1123072.0,26.0,1528.5339222555745
1123072.0,27.0,340.680562542116
1123073.0,0.0,53248.27703850025
1123073.0,1.0,73353.77454654287
1123073.0,2.0,103895.19487317227
1123073.0,3.0,46538.13913951726
1123073.0,4.0,39158.989649345116
1123073.0,5.0,17804.359220992144
1123073.0,6.0,28631.421352212445
1123073.0,7.0,12858.92620713504
1123073.0,8.0,7372.613341622338
1123073.0,9.0,4328.079263419501
1123073.0,10.0,8576.019749275143
1123073.0,11.0,6997.78102106953
1123073.0,12.0,10749.43187762744
1123073.0,13.0,7069.009291295396
1123073.0,14.0,6948.408539519644
1123073.0,15.0,3387.450970322043
1123073.0,16.0,5298.8425276323605
1123073.0,17.0,5026.543200476122
1123073.0,18.0,3221.2491591729204
1123073.0,19.0,2250.16549095656
1123073.0,20.0,2111.177952988321
1123073.0,21.0,903.5215232398281
1123073.0,22.0,1292.8036581137126
1123073.0,23.0,415.4217051292285
1123073.0,24.0,675.1750862513852
1123073.0,25.0,144.5214653677164
1123073.0,26.0,359.4652086396379
1123073.0,27.0,95.38511138936876
1123074.0,0.0,46380.2228044511
1123074.0,1.0,126111.61489806401
1123074.0,2.0,67062.02092430733
1123074.0,3.0,74286.25325848133
1123074.0,4.0,28630.744043440427
1123074.0,5.0,37541.84120811225
1123074.0,6.0,22066.21531195791
1123074.0,7.0,9301.902063006675
1123074.0,8.0,6103.6556146143885
1123074.0,9.0,7602.555156241742
1123074.0,10.0,8566.943843943007
1123074.0,11.0,13333.66580099346
1123074.0,12.0,7690.703680577578
1123074.0,13.0,9955.557007293559
1123074.0,14.0,4609.935476507249
1123074.0,15.0,5319.127800977592
1123074.0,16.0,4730.7778041830015
1123074.0,17.0,4390.1643802959225
1123074.0,18.0,2236.621891366712
1123074.0,19.0,2471.7242146830386
1123074.0,20.0,1939.5238757647107
1123074.0,21.0,1828.7764801849166
1123074.0,22.0,417.1776444172494
1123074.0,23.0,1197.1044288815
1123074.0,24.0,296.71105558107007
1123074.0,25.0,81.45489621166887
1123074.0,26.0,534.0825035123432
1123075.0,1.0,263895.52332899114
1123075.0,2.0,95271.5434205146
1123075.0,3.0,75244.32537962715
1123075.0,4.0,48668.955316743755
1123075.0,5.0,51886.464206646015
1123075.0,6.0,37290.84141355231
1123075.0,7.0,36471.84674173975
1123075.0,8.0,23916.252848459655
1123075.0,9.0,13470.09591965855
1123075.0,10.0,15034.067385072762
1123075.0,11.0,11279.685501343141
1123075.0,12.0,15892.54526363136
1123075.0,13.0,17767.64435770718
1123075.0,14.0,9113.608066557957
1123075.0,15.0,14882.921661927016
1123075.0,16.0,7937.216851679975
1123075.0,17.0,9429.487596171039
1123075.0,18.0,9470.597977841813
1123075.0,19.0,6608.13747166434
1123075.0,20.0,3290.49507115509
1123075.0,21.0,4275.459113138732
1123075.0,22.0,3227.007351058693
1123075.0,23.0,2144.7989926283
1123075.0,24.0,958.7634810364098
1123075.0,25.0,1062.5923828727205
1123075.0,26.0,335.26888357511416
1123075.0,27.0,118.9297505599224
1123075.0,28.0,820.2721840424897
1123076.0,1.0,172008.69843712036
1123076.0,2.0,89772.02341857976
1123076.0,3.0,114940.4050608928
1123076.0,4.0,83218.13934469441
1123076.0,5.0,74815.72297470584
1123076.0,6.0,69777.49085264865
1123076.0,7.0,59411.170435577245
1123076.0,8.0,39110.6280796463
1123076.0,9.0,33460.26443611739
1123076.0,10.0,14291.172161084689
1123076.0,11.0,16992.487224017466
1123076.0,12.0,12831.16494268381
1123076.0,13.0,17665.41149038002
1123076.0,14.0,21000.84132185153
1123076.0,15.0,19190.563285352564
1123076.0,16.0,19770.804162784156
1123076.0,17.0,11118.981031958176
1123076.0,18.0,10651.969675722527
1123076.0,19.0,9439.308649982728
1123076.0,20.0,7251.82100105931
1123076.0,21.0,4161.786996641625
1123076.0,22.0,5317.865999905879
1123076.0,23.0,4016.306127308008
1123076.0,24.0,3136.7420811418338
1123076.0,25.0,254.29336317525954
1123076.0,26.0,1659.9105106778127
1123076.0,27.0,165.2236343088451
1123076.0,28.0,821.186993965514
1123076.0,29.0,276.7051863584419
1123077.0,1.0,512887.6202137498
1123077.0,2.0,337753.88824407884
1123077.0,3.0,256175.8302600218
1123077.0,4.0,198146.63060583815
1123077.0,5.0,158245.15046901742
1123077.0,6.0,135811.72818133116
1123077.0,7.0,107821.32096119027
1123077.0,8.0,103019.17060502422
1123077.0,9.0,93069.88791881104
1123077.0,10.0,66156.23146475264
1123077.0,11.0,41491.05453547963
1123077.0,12.0,46631.14663909411
1123077.0,13.0,34290.49246833865
1123077.0,14.0,36242.9151283701
1123077.0,15.0,10016.83204290415
1123077.0,16.0,11453.481336834939
1123077.0,17.0,7444.892862319514
1123077.0,18.0,5967.553670403328
1123077.0,19.0,1382.6401467558833
1123077.0,20.0,730.331299753301
1123077.0,21.0,3360.39286367374
1123078.0,1.0,614183.8945704225
1123078.0,2.0,325666.9899723042
1123078.0,3.0,168052.86796222956
1123078.0,4.0,186213.47572128847
1123078.0,5.0,159626.62530050287
1123078.0,6.0,111093.10219927588
1123078.0,7.0,131375.29669886385
1123078.0,8.0,81380.9720856117
1123078.0,9.0,70913.62288193234
1123078.0,10.0,65338.06869658075
1123078.0,11.0,46354.31863036265
1123078.0,12.0,43376.394017960054
1123078.0,13.0,37728.95319162625
1123078.0,14.0,33914.116099520856
1123078.0,15.0,34379.29511546972
1123078.0,16.0,11212.303401963942
1123078.0,17.0,11429.173097277482
1123078.0,18.0,11530.726473273693
1123078.0,19.0,5549.995433840515
1123078.0,20.0,2501.714507909537
1123078.0,21.0,1796.6673249522773
1123078.0,22.0,3645.908904944427
1123079.0,1.0,708296.6635390767
1123079.0,2.0,278002.0500358864
1123079.0,3.0,179617.31678114642
1123079.0,4.0,159643.962575022
1123079.0,5.0,161553.59766585563
1123079.0,6.0,92217.11462356409
1123079.0,7.0,42667.50136520971
1123079.0,8.0,54393.095965871864
1123079.0,9.0,47050.43306189319
1123079.0,10.0,65567.25863000256
1123079.0,11.0,47746.24595178439
1123079.0,12.0,47162.59982443461
1123079.0,13.0,28840.305800702918
1123079.0,14.0,35019.29222313711
1123079.0,15.0,30389.456925243652
1123079.0,16.0,27478.768361124403
1123079.0,17.0,20854.696761515755
1123079.0,18.0,16627.86587751178
1123079.0,19.0,8267.104595528408
1123079.0,20.0,8383.892561983273
1123079.0,21.0,2432.4708915242995
1123079.0,22.0,2683.5994642220585
1123079.0,23.0,1645.3182550735128
1123079.0,24.0,2497.1752890119524
1123080.0,0.0,25203.46745608999
1123080.0,1.0,220462.63987445724
1123080.0,2.0,177174.78427712136
1123080.0,3.0,68094.65055506134
1123080.0,4.0,73096.14600873555
1123080.0,5.0,35948.66203971406
1123080.0,6.0,18633.62542026204
1123080.0,7.0,14111.419251738467
1123080.0,8.0,13614.38860030806
1123080.0,9.0,13212.613127096514
1123080.0,10.0,11520.776066544393
1123080.0,11.0,19878.19488095139
1123080.0,12.0,13293.67793337972
1123080.0,13.0,10787.45579214176
1123080.0,14.0,8475.184487771523
1123080.0,15.0,9422.61772096925
1123080.0,16.0,5559.051250351334
1123080.0,17.0,4594.451331662835
1123080.0,18.0,3578.832398630212
1123080.0,19.0,3484.82770833947
1123080.0,20.0,2962.566200033868
1123080.0,21.0,1536.6469028421732
1123080.0,22.0,745.6672229078613
1123080.0,23.0,262.45748428820735
1123080.0,24.0,181.53068995498327
1123080.0,25.0,417.0182231144989
1124051.0,1.0,173545.33020378358
1124051.0,2.0,76868.89670194048
1124051.0,3.0,31146.99901795679
1124051.0,4.0,24734.187164485407
1124051.0,5.0,21431.319445724694
1124051.0,6.0,19378.70204113874
1124051.0,7.0,11251.211804730136
1124051.0,8.0,15330.980616155717
1124051.0,9.0,7372.441300230719
1124051.0,10.0,10534.931814230093
1124051.0,11.0,9692.44916154573
1124051.0,12.0,6078.667454126692
1124051.0,13.0,4851.149230738339
1124051.0,14.0,2850.384477009724
1124051.0,15.0,2220.608189809916
1124051.0,16.0,3033.4818758298147
1124051.0,17.0,2198.010991015761
1124051.0,18.0,1738.6441384910424
1124051.0,19.0,2964.94277441558
1124051.0,20.0,2218.6198775897756
1124051.0,21.0,1885.293189929402
1124051.0,22.0,952.6607301355917
1124051.0,23.0,1049.011076019246
1124051.0,24.0,690.2440645983952
1124051.0,25.0,466.4269325527343
1124051.0,26.0,154.55127159478735
1124051.0,27.0,76.06841500238859
1124051.0,28.0,234.7274046363376
1124052.0,0.0,44665.63971212607
1124052.0,1.0,309178.67201652675
1124052.0,2.0,158064.44416326092
1124052.0,3.0,159700.61390364636
1124052.0,4.0,72002.66935202855
1124052.0,5.0,56130.52122503016
1124052.0,6.0,50424.461050502934
1124052.0,7.0,41195.23160693716
1124052.0,8.0,30398.93962255319
1124052.0,9.0,20215.32153611828
1124052.0,10.0,36826.94223615491
1124052.0,11.0,19704.46414665398
1124052.0,12.0,21163.06005349684
1124052.0,13.0,15522.615307605794
1124052.0,14.0,14951.566360482482
1124052.0,15.0,11339.781225137953
1124052.0,16.0,15902.229279795478
1124052.0,17.0,9497.99116406799
1124052.0,18.0,6290.25800180086
1124052.0,19.0,8415.222984177883
1124052.0,20.0,8693.096246621097
1124052.0,21.0,1414.1383628205574
1124052.0,22.0,2814.6642216512278
1124052.0,23.0,4795.962961971669
1124052.0,24.0,2306.296296642465
1124052.0,25.0,748.5164571080645
1124052.0,26.0,692.2147563365073
1124052.0,27.0,2034.9331253913401
1124053.0,0.0,60379.761310250135
1124053.0,1.0,132812.49756884342
1124053.0,2.0,34951.60693932808
1124053.0,3.0,26553.707960457494
1124053.0,4.0,26800.180448991883
1124053.0,5.0,13617.58594276703
1124053.0,6.0,6078.455808505666
1124053.0,7.0,7523.521366957759
1124053.0,8.0,9171.325328970972
1124053.0,9.0,7501.502488110246
1124053.0,10.0,7769.132247188428
1124053.0,11.0,5335.919061179838
1124053.0,12.0,3943.4404319921514
1124053.0,13.0,3825.184896081562
1124053.0,14.0,3177.9002254865977
1124053.0,15.0,4236.4248511753085
1124053.0,16.0,4335.067284067672
1124053.0,17.0,3192.814441010862
1124053.0,18.0,1605.7219429168365
1124053.0,19.0,2988.3496574680557
1124053.0,20.0,2151.706079707764
1124053.0,21.0,1959.772438133914
1124053.0,22.0,1747.7774762409827
1124053.0,23.0,980.4525253018404
1124053.0,24.0,895.5087181512502
1124053.0,25.0,568.4889654773145
