ORIGIN_SUBZONE,distance_bin,prob
BTSZ06,12.0,0.037144457232998376
BTSZ06,13.0,0.018681517232362443
BTSZ06,14.0,0.010931054057941071
BTSZ06,15.0,0.007557956980139155
BTSZ06,16.0,0.005840490240034552
BTSZ06,17.0,0.005377974439100682
BTSZ06,18.0,0.004591511983307276
BTSZ06,19.0,1.9327686298459953e-05
BTSZ06,20.0,0.00044434411768898367
BTSZ06,22.0,0.0020856561156533176
BTSZ07,0.0,0.13474551044349112
BTSZ07,1.0,0.14216074535257248
BTSZ07,2.0,0.15410287439947243
BTSZ07,3.0,0.12604503688159094
BTSZ07,4.0,0.060192830561367885
BTSZ07,5.0,0.07232159350739406
BTSZ07,6.0,0.06440383207098815
BTSZ07,7.0,0.05433291696177575
BTSZ07,8.0,0.03143467972758221
BTSZ07,9.0,0.03937932626989139
BTSZ07,10.0,0.020861740667695708
BTSZ07,11.0,0.022866490655362875
BTSZ07,12.0,0.012831643434249966
BTSZ07,13.0,0.02457756029965081
BTSZ07,14.0,0.013026188940474751
BTSZ07,15.0,0.007607942282769325
BTSZ07,16.0,0.005172934889546731
BTSZ07,17.0,0.007116655505766575
BTSZ07,18.0,0.0012806321841796393
BTSZ07,19.0,0.00178493986651491
BTSZ07,20.0,0.0006493473084962161
BTSZ07,22.0,0.0031045777891660063
BTSZ08,0.0,0.1480596921114611
BTSZ08,1.0,0.11209267129813841
BTSZ08,2.0,0.08720994120628699
BTSZ08,3.0,0.07010362937334454
BTSZ08,4.0,0.08291516275786791
BTSZ08,5.0,0.12454928449462307
BTSZ08,6.0,0.09968785645761073
BTSZ08,7.0,0.0450972130512962
BTSZ08,8.0,0.05800580671294795
BTSZ08,9.0,0.023629326663214587
BTSZ08,10.0,0.031253040317209116
BTSZ08,11.0,0.025213085565516605
BTSZ08,12.0,0.02216410826060693
BTSZ08,13.0,0.02182758589249454
BTSZ08,14.0,0.016997522426433372
BTSZ08,15.0,0.00916771881575729
BTSZ08,16.0,0.008375298823163712
BTSZ08,17.0,0.0016596627737634332
BTSZ08,18.0,0.0031783286334553865
BTSZ08,19.0,0.0014076929401935273
BTSZ08,20.0,0.0003972910791819233
BTSZ08,21.0,0.000144240162726883
BTSZ08,22.0,0.006863840182705989
CCSZ01,0.0,0.16706948737755087
CCSZ01,2.0,0.012015586642157097
CCSZ01,3.0,0.061192293395453956
CCSZ01,4.0,0.11967394417628568
CCSZ01,5.0,0.07682893450965374
CCSZ01,6.0,0.12196529454405257
CCSZ01,7.0,0.10251849525184643
CCSZ01,8.0,0.08138011442086196
CCSZ01,9.0,0.058752349989810805
CCSZ01,10.0,0.05056723811905099
CCSZ01,11.0,0.04167277195724009
CCSZ01,12.0,0.042926653413938747
CCSZ01,13.0,0.0032501776595638965
CCSZ01,14.0,0.009533389184438435
CCSZ01,15.0,0.011389797848620296
CCSZ01,16.0,0.010023405935367819
CCSZ01,17.0,0.010806603988415639
CCSZ01,18.0,0.0021019045387284338
CCSZ01,19.0,0.0043769236872523536
CCSZ01,20.0,0.003544333959846091
CCSZ01,22.0,0.006870305377734229
CCSZ01,23.0,0.001539994022129843
CHSZ01,0.0,0.06652105240663675
CHSZ01,1.0,0.017003415180332555
CHSZ01,2.0,0.10043136985695442
CHSZ01,3.0,0.09832817706496058
CHSZ01,4.0,0.028245130283730976
CHSZ01,5.0,0.2989487156905145
CHSZ01,6.0,0.05108861799162
CHSZ01,7.0,0.009504513690545363
CHSZ01,8.0,0.04919138645730647
CHSZ01,9.0,0.026789572832572207
CHSZ01,10.0,0.0531666687649519
CHSZ01,11.0,0.024688002106298488
CHSZ01,12.0,0.025568362789195928
CHSZ01,13.0,0.01542026892211581
CHSZ01,14.0,0.009982129867571042
CHSZ01,15.0,0.020544322700563795
CHSZ01,16.0,0.02103167127191022
CHSZ01,17.0,0.014611535778932039
CHSZ01,18.0,0.005762767757822363
CHSZ01,19.0,0.010958449075984013
CHSZ01,20.0,0.007471326372545067
CHSZ01,21.0,0.008362230482623313
CHSZ01,22.0,0.005033772482952884
CHSZ01,23.0,0.010310813735148949
CHSZ01,24.0,0.002517291757906473
CHSZ01,25.0,0.003979337471945746
CHSZ01,26.0,0.005034583515812946
CHSZ01,27.0,0.003572537801773673
CHSZ01,28.0,0.00016271986806882887
CHSZ01,29.0,0.0014628567468993354
CHSZ01,30.0,0.0008941482415184963
CHSZ01,31.0,0.0012179659119360292
CHSZ01,32.0,0.0021942851203490023
CHSZ02,0.0,0.06916135189719631
CHSZ02,1.0,0.036733255077274866
CHSZ02,2.0,0.050935442020230925
CHSZ02,3.0,0.23013850340957132
CHSZ02,4.0,0.08210709857327272
CHSZ02,5.0,0.03594276680949532
CHSZ02,6.0,0.07259223482654306
CHSZ02,7.0,0.0086092079801618
CHSZ02,8.0,0.060684253971124535
CHSZ02,9.0,0.030802248708984917
CHSZ02,10.0,0.0536914266374668
CHSZ02,11.0,0.023125666777939598
CHSZ02,12.0,0.026052041772791752
CHSZ02,13.0,0.021447448018588694
CHSZ02,14.0,0.01831826857152298
CHSZ02,15.0,0.028998921613191637
CHSZ02,16.0,0.01745111782400834
CHSZ02,17.0,0.031104287758553468
CHSZ02,18.0,0.006496267863254016
CHSZ02,19.0,0.010663063333959645
CHSZ02,20.0,0.005595432718495212
CHSZ02,21.0,0.01230136894567631
CHSZ02,22.0,0.012539277914798896
CHSZ02,23.0,0.012823253883436811
CHSZ02,24.0,0.01138128728693282
CHSZ02,25.0,0.00827537802623558
CHSZ02,26.0,0.005738130762646603
CHSZ02,27.0,0.0017798202228139983
CHSZ02,28.0,0.00379234230931274
CHSZ02,29.0,0.0016831891781779343
CHSZ02,30.0,0.0030090415294503647
CHSZ02,31.0,0.002134080123778958
CHSZ02,32.0,0.0014476470751634573
CHSZ02,33.0,0.0009495056969930516
CHSZ02,36.0,0.00040364051303164167
CHSZ02,38.0,0.00047487119180193135
CHSZ02,39.0,0.0006168591761208885
CHSZ03,0.0,0.1579065440677153
CHSZ03,3.0,0.013382106251567924
CHSZ03,4.0,0.04547458937301654
CHSZ03,5.0,0.14549402255751523
CHSZ03,6.0,0.04882474585389018
CHSZ03,7.0,0.07630255633519308
CHSZ03,8.0,0.007293638015540885
CHSZ03,9.0,0.02481799539314234
CHSZ03,10.0,0.011460441196677626
CHSZ03,11.0,0.06879451662385623
CHSZ03,12.0,0.025163745622383354
CHSZ03,13.0,0.057609708556648626
CHSZ03,14.0,0.022687070269980965
CHSZ03,15.0,0.012866261169373755
CHSZ03,16.0,0.03754672212249762
CHSZ03,17.0,0.04467164125687842
CHSZ03,18.0,0.028985347173047696
CHSZ03,19.0,0.024773131001787872
CHSZ03,20.0,0.01921536549784895
CHSZ03,21.0,0.016588163741111762
CHSZ03,22.0,0.013307135982696958
CHSZ03,23.0,0.008765298101331798
CHSZ03,24.0,0.01379931228454874
CHSZ03,25.0,0.008665859262749155
CHSZ03,26.0,0.015463316797522527
CHSZ03,27.0,0.013106057943961838
CHSZ03,28.0,0.01185822115141568
CHSZ03,29.0,0.0037428842599736695
CHSZ03,30.0,0.0022594874284437073
CHSZ03,31.0,0.0039442753575411925
CHSZ03,32.0,0.0026977340346442417
CHSZ03,33.0,0.004520112305496584
CHSZ03,34.0,0.0031268937193881983
CHSZ03,35.0,0.0009847834325040726
CHSZ03,36.0,7.667495016088205e-05
CHSZ03,37.0,0.00017107129727460835
CHSZ03,38.0,0.0011691411190152827
CHSZ03,39.0,0.0005773679575408192
CHSZ03,40.0,0.0009089328721199589
CHSZ03,41.0,0.0006373814404618449
CHSZ03,42.0,0.00035974622153395127
CKSZ01,0.0,0.24216507366538856
CKSZ01,1.0,0.1605426001365194
CKSZ01,2.0,0.0948813906888643
CKSZ01,3.0,0.015593498302315415
CKSZ01,4.0,0.01838000520289788
CKSZ01,5.0,0.04945125364124543
CKSZ01,6.0,0.02855085571370331
CKSZ01,7.0,0.043739041126418604
CKSZ01,8.0,0.03324844923764713
CKSZ01,9.0,0.025516635644261734
CKSZ01,10.0,0.044519477894106575
CKSZ01,11.0,0.018617495927930106
CKSZ01,12.0,0.039603644071495345
CKSZ01,13.0,0.031787310470200635
CKSZ01,14.0,0.0675515032753569
CKSZ01,15.0,0.045708356015166665
CKSZ01,16.0,0.01007557061222596
CKSZ01,17.0,0.008645930344797444
CKSZ01,18.0,0.0015542331516515244
CKSZ01,19.0,0.001873867308966485
CKSZ01,20.0,0.005396972766310792
CKSZ01,21.0,0.0005988971564130217
CKSZ01,22.0,0.006248940603296424
CKSZ01,23.0,0.00022316435765568578
CKSZ01,24.0,0.0023706063617234424
CKSZ01,25.0,0.0002613701550151408
CKSZ01,27.0,0.0028938561684260637
CKSZ02,0.0,0.19696647806648307
CKSZ02,1.0,0.23824735937813635
CKSZ02,2.0,0.09920919598325864
CKSZ02,3.0,0.03689130915403655
CKSZ02,4.0,0.0522618243217037
CKSZ02,5.0,0.023099222800358213
CKSZ02,6.0,0.055914694018671905
CKSZ02,7.0,0.027041209307575077
CKSZ02,8.0,0.022786123433230394
CKSZ02,9.0,0.04159816763770386
CKSZ02,10.0,0.012563978750111659
CKSZ02,11.0,0.036166642300896855
CKSZ02,12.0,0.0306339774752976
CKSZ02,13.0,0.027456390605149244
CKSZ02,14.0,0.02486307177335636
CKSZ02,15.0,0.031191964515646656
CKSZ02,16.0,0.01413905707590081
CKSZ02,17.0,0.003951567997366927
CKSZ02,18.0,0.007741638492485896
CKSZ02,19.0,0.001714849964692197
CKSZ02,20.0,0.0013215516040719609
CKSZ02,21.0,0.0033367282682610546
CKSZ02,22.0,0.0031604161414649492
CKSZ02,23.0,0.002296133604476338
CKSZ02,24.0,0.00059845436846755
CKSZ02,25.0,0.0016214070827418059
CKSZ02,28.0,0.003226585878454307
CKSZ03,0.0,0.23592920172470372
CKSZ03,1.0,0.23134599365011982
CKSZ03,2.0,0.06332367208207329
CKSZ03,3.0,0.042614254865971424
CKSZ03,4.0,0.031623944715322476
CKSZ03,5.0,0.06269153945136799
CKSZ03,6.0,0.03579989751721124
CKSZ03,7.0,0.038503327949832605
CKSZ03,8.0,0.03534374566414913
CKSZ03,9.0,0.014873867595604277
CKSZ03,10.0,0.046891357697501974
CKSZ03,11.0,0.02023405306260571
CKSZ03,12.0,0.023296560436346866
CKSZ03,13.0,0.01858392979722027
CKSZ03,14.0,0.022018590912024745
CKSZ03,15.0,0.03184918131773584
CKSZ03,16.0,0.021989223636968785
CKSZ03,17.0,0.005191705458573063
CKSZ03,18.0,0.005159000130784232
CKSZ03,19.0,0.002038503676524844
CKSZ03,20.0,0.0009206791242201948
CKSZ03,21.0,0.003008346595404081
CKSZ03,22.0,0.002094195775734382
CKSZ03,23.0,0.001749387739406277
CKSZ03,24.0,0.00024930805945206773
CKSZ03,25.0,0.0007853074646413052
CKSZ03,26.0,7.674452869713374e-05
CKSZ03,28.0,0.001814479369802176
CKSZ04,0.0,0.15678488135668184
CKSZ04,1.0,0.19695421015727832
CKSZ04,2.0,0.07009616157934885
CKSZ04,3.0,0.08471772333612504
CKSZ04,4.0,0.02484946403824975
CKSZ04,5.0,0.10470493970410956
CKSZ04,6.0,0.020169194936982073
CKSZ04,7.0,0.024657579988837112
CKSZ04,8.0,0.03380434071150317
CKSZ04,9.0,0.02019731336660147
CKSZ04,10.0,0.032308518210855015
CKSZ04,11.0,0.026538641471480023
CKSZ04,12.0,0.03133666198202917
CKSZ04,13.0,0.030201964691602065
CKSZ04,14.0,0.029529456472887967
CKSZ04,15.0,0.03793893221881771
CKSZ04,16.0,0.031122185827304832
CKSZ04,17.0,0.015063155192504448
CKSZ04,18.0,0.005171319052466226
CKSZ04,19.0,0.0071455086143690965
CKSZ04,20.0,0.0013022346764476806
CKSZ04,21.0,0.000872597708706772
CKSZ04,22.0,0.003741008751425025
CKSZ04,23.0,0.0025772684731865413
CKSZ04,24.0,0.0021186322926453538
CKSZ04,25.0,0.0005681313659501047
CKSZ04,26.0,0.0024103281954359766
CKSZ04,27.0,0.00018012571766079147
CKSZ04,29.0,0.002937519908508124
CKSZ05,0.0,0.3461242586418496
CKSZ05,1.0,0.10498634974957932
CKSZ05,2.0,0.07037977809206553
CKSZ05,3.0,0.021825718875852836
CKSZ05,4.0,0.028298946295005095
CKSZ05,5.0,0.02401249649428067
CKSZ05,6.0,0.065288282313078
CKSZ05,7.0,0.028384481592771783
CKSZ05,8.0,0.024038119454170354
CKSZ05,9.0,0.027129376159468296
CKSZ05,10.0,0.030600119037071175
CKSZ05,11.0,0.0315742407127236
CKSZ05,12.0,0.024623318239631202
CKSZ05,13.0,0.02976874203344682
CKSZ05,14.0,0.02189587762613538
CKSZ05,15.0,0.0354542870350415
CKSZ05,16.0,0.037093646250266454
CKSZ05,17.0,0.016485189405844727
CKSZ05,18.0,0.0080467857184801
CKSZ05,19.0,0.0027763027284669127
CKSZ05,20.0,0.0033553824225034056
CKSZ05,21.0,0.0032290781307671387
CKSZ05,22.0,0.0022137698009913453
CKSZ05,23.0,0.005083594561957346
CKSZ05,24.0,0.00045230849147321586
CKSZ05,25.0,0.0026983936408747273
CKSZ05,28.0,0.004181156496203631
CKSZ06,0.0,0.30230094967740495
CKSZ06,1.0,0.09551590689714325
CKSZ06,2.0,0.07040548002073861
CKSZ06,3.0,0.01908192429894101
CKSZ06,4.0,0.006870446934361227
CKSZ06,5.0,0.06351445066191715
CKSZ06,6.0,0.03370440478060124
CKSZ06,7.0,0.07992492760085082
CKSZ06,8.0,0.022471074225942904
CKSZ06,9.0,0.048213204564143936
CKSZ06,10.0,0.026514110544186578
CKSZ06,11.0,0.023243292775621083
CKSZ06,12.0,0.03913127439071096
CKSZ06,13.0,0.022037221633057918
CKSZ06,14.0,0.029355295338839422
CKSZ06,15.0,0.02076382676078311
CKSZ06,16.0,0.0375362193009937
CKSZ06,17.0,0.03233556479446522
CKSZ06,18.0,0.004936804981465291
CKSZ06,19.0,0.005185392124566104
CKSZ06,20.0,0.002488278134591456
CKSZ06,21.0,0.0029883391355698045
CKSZ06,22.0,0.0017131072629825409
CKSZ06,23.0,0.004666570801347225
CKSZ06,24.0,0.000531984276252733
CKSZ06,25.0,0.0013328249823891893
CKSZ06,26.0,0.0001247200180515134
CKSZ06,28.0,0.003112403082081154
CLSZ01,0.0,0.06782283559853944
CLSZ01,1.0,0.265029387283261
CLSZ01,2.0,0.08157776194289783
CLSZ01,3.0,0.06827746926418359
CLSZ01,4.0,0.05689291154875932
CLSZ01,5.0,0.054613878161455846
CLSZ01,6.0,0.062138279040977816
CLSZ01,7.0,0.02442257047348879
CLSZ01,8.0,0.0257448420235477
CLSZ01,9.0,0.04198581821460647
CLSZ01,10.0,0.02963688957054446
CLSZ01,11.0,0.05253983636073267
CLSZ01,12.0,0.02872974997870977
CLSZ01,13.0,0.035646324970021105
CLSZ01,14.0,0.029511636983885824
CLSZ01,15.0,0.020425884359704473
CLSZ01,16.0,0.005005483022323215
CLSZ01,17.0,0.014484508250720226
CLSZ01,18.0,0.004239865527249419
CLSZ01,19.0,0.007128892337743799
CLSZ01,20.0,0.006163441480961616
CLSZ01,21.0,0.007148888410450261
CLSZ01,22.0,0.0044624898836174215
CLSZ01,23.0,0.002428626556437379
CLSZ01,24.0,0.0017934788356680999
CLSZ01,25.0,9.345887897495578e-05
CLSZ01,27.0,0.002054791040537556
CLSZ02,0.0,0.11348647794947583
CLSZ02,1.0,0.2430847650503228
CLSZ02,2.0,0.06028042715023938
CLSZ02,3.0,0.12137717071134212
CLSZ02,4.0,0.04723782585777137
CLSZ02,5.0,0.04706082986928089
CLSZ02,6.0,0.05227258045328814
CLSZ02,7.0,0.04763823679511112
CLSZ02,8.0,0.04363455214686273
CLSZ02,9.0,0.047612704973968065
CLSZ02,10.0,0.05414167578604448
CLSZ02,11.0,0.02075435829930986
CLSZ02,12.0,0.025131961742000216
CLSZ02,13.0,0.015926739238201797
CLSZ02,14.0,0.020528985749798962
CLSZ02,15.0,0.00826046210896302
CLSZ02,16.0,0.00650052106851701
CLSZ02,17.0,0.0014613895893757145
CLSZ02,18.0,0.007820659219002539
CLSZ02,19.0,0.002557614151558522
CLSZ02,20.0,0.005697741593175884
CLSZ02,21.0,0.0010230456606234088
CLSZ02,22.0,0.001755564156821485
CLSZ02,23.0,0.00021880722407410902
CLSZ02,24.0,0.00043761444814821804
CLSZ02,25.0,0.004097289006722247
CLSZ03,0.0,0.06701750222397154
CLSZ03,1.0,0.20033516510876093
CLSZ03,2.0,0.26931044053418235
CLSZ03,3.0,0.07979825343115024
CLSZ03,4.0,0.0718354577224538
CLSZ03,5.0,0.052450691176140006
CLSZ03,6.0,0.04586942478416523
CLSZ03,7.0,0.03494996323702189
CLSZ03,8.0,0.0270519798775967
CLSZ03,9.0,0.019853186745426642
CLSZ03,10.0,0.0279001660361826
CLSZ03,11.0,0.03180710259066378
CLSZ03,12.0,0.013439552388871201
CLSZ03,13.0,0.011445776674544187
CLSZ03,14.0,0.017668010436908452
CLSZ03,15.0,0.011899516293239128
CLSZ03,16.0,0.003150900011825057
CLSZ03,17.0,0.0027318752281525758
CLSZ03,18.0,0.0018212501521017172
CLSZ03,19.0,0.0015046221853516214
CLSZ03,20.0,0.0016455787512154399
CLSZ03,21.0,0.001645229213586442
CLSZ03,22.0,0.001189741906746514
CLSZ03,23.0,0.0012609192649364193
CLSZ03,24.0,7.012874530291168e-05
CLSZ03,25.0,0.00013990795297682559
CLSZ03,27.0,0.002207657326525727
CLSZ04,0.0,0.23446476850803816
CLSZ04,1.0,0.13166431844968374
CLSZ04,2.0,0.15168966656694097
CLSZ04,3.0,0.10465118700219386
CLSZ04,4.0,0.03604561533446938
CLSZ04,5.0,0.033435564120262364
CLSZ04,6.0,0.04861463910101381
CLSZ04,7.0,0.05468456111827993
CLSZ04,8.0,0.043123477596448245
CLSZ04,9.0,0.04067280991564293
CLSZ04,10.0,0.03824360259492889
CLSZ04,11.0,0.013398838056700847
CLSZ04,12.0,0.013319959611444977
CLSZ04,13.0,0.013436379529290504
CLSZ04,14.0,0.015010523567133676
CLSZ04,15.0,0.007046784465575435
CLSZ04,16.0,0.003678213273768169
CLSZ04,17.0,0.002280846522193099
CLSZ04,18.0,0.0032301486995737964
CLSZ04,19.0,0.0018742544742391025
CLSZ04,20.0,0.003487431073987723
CLSZ04,21.0,0.00035287680466539363
CLSZ04,22.0,0.0019680867080264547
CLSZ04,23.0,0.000312217599869994
CLSZ04,24.0,0.00033982076617219037
CLSZ04,25.0,0.0002582312494330656
CLSZ04,26.0,0.0027151772900234554
CLSZ05,0.0,0.10358680071000691
CLSZ05,1.0,0.2180653907089118
CLSZ05,2.0,0.129796262084532
CLSZ05,3.0,0.07781108280956119
CLSZ05,4.0,0.12170542582034334
CLSZ05,5.0,0.06085410558105192
CLSZ05,6.0,0.0557547711357129
CLSZ05,7.0,0.04026322182528419
CLSZ05,8.0,0.03448693481347405
CLSZ05,9.0,0.029384118690934418
CLSZ05,10.0,0.03155655283719194
CLSZ05,11.0,0.034354886710292416
CLSZ05,12.0,0.011240210319389331
CLSZ05,13.0,0.011508484538393338
CLSZ05,14.0,0.009560931461353
CLSZ05,15.0,0.008925283038348329
CLSZ05,16.0,0.004955448639675293
CLSZ05,17.0,0.004044562643265388
CLSZ05,18.0,0.000975169209400416
CLSZ05,19.0,0.0009060116483290455
CLSZ05,20.0,0.002304482249439159
CLSZ05,21.0,0.0005588311720919471
CLSZ05,22.0,0.0031399436658165886
CLSZ05,27.0,0.0042610876872010975
CLSZ06,0.0,0.1720958276171143
CLSZ06,1.0,0.1736690791761314
CLSZ06,2.0,0.12592538289914024
CLSZ06,3.0,0.12458357376169671
CLSZ06,4.0,0.05556684377159925
CLSZ06,5.0,0.03885396487898161
CLSZ06,6.0,0.03285187750322513
CLSZ06,7.0,0.06165940268531333
CLSZ06,8.0,0.036100784917684065
CLSZ06,9.0,0.03425050569752489
CLSZ06,10.0,0.04524784197046516
CLSZ06,11.0,0.014488582764051686
CLSZ06,12.0,0.009109312414637027
CLSZ06,13.0,0.017222189946071456
CLSZ06,14.0,0.015170665060309656
CLSZ06,15.0,0.015279594625932714
CLSZ06,16.0,0.007035243584654241
CLSZ06,17.0,0.0052236617633712595
CLSZ06,18.0,0.001070917216419607
CLSZ06,19.0,0.004250439675357033
CLSZ06,20.0,0.0012713602608613744
CLSZ06,21.0,0.005075335468183489
CLSZ06,22.0,0.0005174992559426539
CLSZ06,23.0,0.0009726870072403163
CLSZ06,24.0,0.0004151080604222075
CLSZ06,25.0,3.574034427632963e-05
CLSZ06,26.0,0.002056577673392807
CLSZ07,0.0,0.08984915969703977
CLSZ07,1.0,0.2955918001327546
CLSZ07,2.0,0.11253592228852259
CLSZ07,3.0,0.053249353946705553
CLSZ07,4.0,0.07871610223668529
CLSZ07,5.0,0.053931096959327844
CLSZ07,6.0,0.05781051064478143
CLSZ07,7.0,0.04588773074426422
CLSZ07,8.0,0.05203866047861486
CLSZ07,9.0,0.04755224575697957
CLSZ07,10.0,0.027289161675179717
CLSZ07,11.0,0.007869282258437743
CLSZ07,12.0,0.015586919363910882
CLSZ07,13.0,0.00610629105593107
CLSZ07,14.0,0.015218786954427015
CLSZ07,15.0,0.012498630352863641
CLSZ07,16.0,0.010428117016278346
CLSZ07,17.0,0.0034695465242748106
CLSZ07,18.0,0.004594386106764488
CLSZ07,19.0,0.00283302836304044
CLSZ07,20.0,0.0005453017882547162
CLSZ07,21.0,0.002906582246769097
CLSZ07,22.0,0.0010001131852109446
CLSZ07,23.0,0.00038180199948844717
CLSZ07,24.0,0.00012726733316281572
CLSZ07,25.0,0.00014529281325439651
CLSZ07,26.0,0.0018369080770759127
CLSZ08,0.0,0.14031948617474413
CLSZ08,1.0,0.3107259232020087
CLSZ08,2.0,0.12817654080577523
CLSZ08,3.0,0.036297393249275486
CLSZ08,4.0,0.07599488383491819
CLSZ08,5.0,0.04352504346709076
CLSZ08,6.0,0.036550159355131166
CLSZ08,7.0,0.041657105092607324
CLSZ08,8.0,0.029261205871970595
CLSZ08,9.0,0.03672262801666812
CLSZ08,10.0,0.0294015151624801
CLSZ08,11.0,0.010886181337673764
CLSZ08,12.0,0.012972885628200564
CLSZ08,13.0,0.01078257590223704
CLSZ08,14.0,0.011826913543671541
CLSZ08,15.0,0.01159726280904002
CLSZ08,16.0,0.01028786199705574
CLSZ08,17.0,0.006760176941830457
CLSZ08,18.0,0.0030842495927178577
CLSZ08,19.0,0.003618929764468673
CLSZ08,20.0,0.0014226580274695447
CLSZ08,21.0,0.0035254711938175207
CLSZ08,23.0,0.001441718718501069
CLSZ08,24.0,0.0007395510733807651
CLSZ08,26.0,0.002421679237265777
CLSZ09,0.0,0.08564733595461402
CLSZ09,1.0,0.2788930344770966
CLSZ09,2.0,0.01692810295259361
CLSZ09,3.0,0.12406406857827866
CLSZ09,4.0,0.05895861607674604
CLSZ09,5.0,0.06504447966025871
CLSZ09,6.0,0.05727892730501441
CLSZ09,7.0,0.04232521406727306
CLSZ09,8.0,0.04811702847517741
CLSZ09,9.0,0.01639256874835051
CLSZ09,10.0,0.03914089664146986
CLSZ09,11.0,0.02677806002685987
CLSZ09,12.0,0.012902786976052854
CLSZ09,13.0,0.017821584911837583
CLSZ09,14.0,0.0244854109971427
CLSZ09,15.0,0.01846258069967904
CLSZ09,16.0,0.03086893114502434
CLSZ09,17.0,0.011606914898813542
CLSZ09,18.0,0.004347045416794755
CLSZ09,19.0,0.003822276853929194
CLSZ09,20.0,0.004689083343246321
CLSZ09,21.0,0.001478602713653309
CLSZ09,22.0,0.006380483788166175
CLSZ09,23.0,0.0008245939556027275
CLSZ09,27.0,0.002741371336324611
DTSZ01,0.0,0.20682338096179448
DTSZ01,1.0,0.20670166642770296
DTSZ01,2.0,0.20789114339829978
DTSZ01,3.0,0.11254365552518786
DTSZ01,4.0,0.03426058239593979
DTSZ01,5.0,0.06878605428342556
DTSZ01,6.0,0.02180773616936353
DTSZ01,7.0,0.03269196757375176
DTSZ01,8.0,0.015684663569624842
DTSZ01,9.0,0.014297671274864508
DTSZ01,10.0,0.01804016935894776
DTSZ01,11.0,0.00809950481492111
DTSZ01,12.0,0.012914730122358747
DTSZ01,13.0,0.011080901031618632
DTSZ01,14.0,0.00499035966204806
DTSZ01,15.0,0.003850701909063874
DTSZ01,16.0,0.013464115262711362
DTSZ01,17.0,0.003983080722101774
DTSZ01,18.0,0.0015849512566765104
DTSZ01,19.0,0.0002322263959076827
DTSZ01,23.0,0.00027073788368969765
DTSZ02,0.0,0.16324619745737917
DTSZ02,1.0,0.17836829938023127
DTSZ02,2.0,0.12263092342134504
DTSZ02,3.0,0.059031746749914016
DTSZ02,4.0,0.05691205253788898
DTSZ02,5.0,0.05900248551147984
DTSZ02,6.0,0.04321948043756631
DTSZ02,7.0,0.025313496520464596
DTSZ02,8.0,0.029518709346838166
DTSZ02,9.0,0.015079962376677703
DTSZ02,10.0,0.0437569062901673
DTSZ02,11.0,0.016455784009642153
DTSZ02,12.0,0.04165251014215526
DTSZ02,13.0,0.03418081299390575
DTSZ02,14.0,0.02542673252641232
DTSZ02,15.0,0.02213903832166451
DTSZ02,16.0,0.014243658729242178
DTSZ02,17.0,0.03818747293879481
DTSZ02,18.0,0.007882496152111985
DTSZ02,19.0,0.0015681227694559704
DTSZ02,20.0,0.001103205498159302
DTSZ02,21.0,4.750160133240579e-05
DTSZ02,22.0,0.0002332660300876549
DTSZ02,23.0,0.00023283858597272046
DTSZ02,24.0,0.0005234674904674292
DTSZ02,25.0,4.283218064309728e-05
DTSZ03,0.0,0.10411646270576878
DTSZ03,1.0,0.17632507522365704
DTSZ03,2.0,0.137471380572731
DTSZ03,3.0,0.10595833895347602
DTSZ03,4.0,0.04033253845202421
DTSZ03,5.0,0.07282690528307767
DTSZ03,6.0,0.028221708079894953
DTSZ03,7.0,0.050859697285046065
DTSZ03,8.0,0.017101060906098933
DTSZ03,9.0,0.04435002583093598
DTSZ03,10.0,0.028805072011164196
DTSZ03,11.0,0.0362502391540665
DTSZ03,12.0,0.03686535478519921
DTSZ03,13.0,0.027013801178032145
DTSZ03,14.0,0.01626466144236775
DTSZ03,15.0,0.023939020193638395
DTSZ03,16.0,0.02337982581251709
DTSZ03,17.0,0.014364415995056615
DTSZ03,18.0,0.010915906111977331
DTSZ03,19.0,0.002938402317052161
DTSZ03,20.0,0.00047740312209499714
DTSZ03,21.0,0.0005823460619897171
DTSZ03,23.0,0.0002580549268298365
DTSZ03,24.0,0.00011469107859103841
DTSZ03,25.0,0.00022938215718207682
DTSZ03,26.0,3.8230359530346126e-05
DTSZ04,0.0,0.16993665406540107
DTSZ04,1.0,0.3856356670025847
DTSZ04,2.0,0.03373191058884827
DTSZ04,3.0,0.06014224366807519
DTSZ04,4.0,0.1921354045702208
DTSZ04,6.0,0.07481465093431236
DTSZ04,9.0,0.04253535494859058
DTSZ04,13.0,0.019074129446108326
DTSZ04,14.0,0.010256058962868792
DTSZ04,17.0,0.01173792581298974
DTSZ05,0.0,0.1438705037531523
DTSZ05,1.0,0.1818155048709647
DTSZ05,2.0,0.09902633833390023
DTSZ05,3.0,0.10103652065987696
DTSZ05,4.0,0.04292297820739472
DTSZ05,5.0,0.02921438870032083
DTSZ05,6.0,0.04789933126017409
DTSZ05,7.0,0.03030079521413394
DTSZ05,8.0,0.02662197549250924
DTSZ05,9.0,0.02461989967823617
DTSZ05,10.0,0.040321672856868725
DTSZ05,11.0,0.025076446111856786
DTSZ05,12.0,0.010454111089132698
DTSZ05,13.0,0.05171084627830488
DTSZ05,14.0,0.031138748186294488
DTSZ05,15.0,0.025896453232157536
DTSZ05,16.0,0.022611787285279624
DTSZ05,17.0,0.025950519533814304
DTSZ05,18.0,0.03527406859232433
DTSZ05,19.0,0.0018165013779529889
