ORIGIN_ZONE,DEST_SUBZONE,T_hat_ij
OTSZ02,SKSZ02,0.0034722208415279635
OTSZ02,PRSZ07,0.0024960910534043614
OTSZ02,PNSZ03,0.001523781495691754
OTSZ02,SBSZ02,0.007324814414244045
OTSZ02,JWSZ08,0.02725304053791066
OTSZ02,WDSZ05,0.014897537742195427
OTSZ02,SKSZ04,0.003369424632031798
OTSZ02,PRSZ06,0.0026239631866655667
OTSZ02,CHSZ02,0.0041638934797508555
OTSZ02,SMSZ04,6.708390152664317e-05
OTSZ02,WDSZ03,0.017360774884740127
OTSZ02,SMSZ01,0.00019937882467065487
OTSZ02,WDSZ02,0.006435126295232782
OTSZ02,SBSZ01,0.007600590437785277
OTSZ02,SBSZ03,0.010457723424048005
OTSZ02,WDSZ01,0.016909560888234112
OTSZ02,JWSZ07,0.0023381659153626938
OTSZ02,PNSZ01,0.0042141958292383
OTSZ02,WDSZ06,0.012327732777910973
OTSZ02,PNSZ04,0.00019297146878123234
OTSZ02,SBSZ05,0.0064207999113898035
OTSZ02,SMSZ02,6.409463079561922e-05
OTSZ02,SKSZ01,0.0030739091264258872
OTSZ02,CHSZ03,0.05806013654163111
OTSZ02,WDSZ07,0.006124991342071533
OTSZ02,SBSZ09,0.0014817134762292637
OTSZ02,WDSZ08,0.0019120751955153568
OTSZ02,PNSZ02,0.0017868763984437758
OTSZ02,SBSZ06,0.005779755836730969
OTSZ02,SBSZ04,0.006984595722036605
OTSZ02,SKSZ05,0.0012836712018395567
OTSZ02,WDSZ09,0.005856510986678622
OTSZ02,CHSZ01,0.008930739354332647
OTSZ02,PNSZ05,0.0010904936566734078
OTSZ02,WCSZ01,0.030205727607406998
OTSZ02,SBSZ07,0.0005953216655140745
OTSZ02,SBSZ08,0.0019631391473222464
OTSZ02,CBSZ01,0.0008321879909297076
OTSZ02,LKSZ01,0.009955747639701319
OTSZ02,TSSZ03,0.003542029860027696
OTSZ02,TSSZ01,0.00017691440454859395
OTSZ02,TSSZ04,0.0011200446918788061
OTSZ02,TSSZ05,0.002826411219824525
OTSZ02,TSSZ02,0.0025868875178923292
OTSZ02,TSSZ06,0.006099341772697403
OTSZ02,NESZ01,0.01021561253223658
BMSZ02,BMSZ14,5236.591203915775
BMSZ02,BMSZ03,4108.567851636976
BMSZ02,BMSZ08,703.2913440177992
BMSZ02,BMSZ04,647.344385788978
BMSZ02,BMSZ11,171.45166821023903
BMSZ02,BMSZ15,194.65478918560555
BMSZ02,BMSZ12,99.03519086632117
BMSZ02,BMSZ06,74.40330784908154
BMSZ02,BMSZ07,298.09878477995665
BMSZ02,BMSZ13,260.4064497143562
BMSZ02,BMSZ10,102.76491183224908
BMSZ02,BMSZ09,65.45489851304716
